ID	回复回合数	时间数
12030566:12118540 8 1378.600000
12030566:12118732 0 0.166667
12030566:12118889 0 0.000000
12030566:12119507 14 90.766667
12030566:12119829 7 7.733333
12030566:12120178 0 21.400000
12030566:12120797 0 0.000000
12030566:12121426 0 0.000000
12030566:12122602 0 0.250000
12030569:12054566 0 0.000000
12030569:12090977 0 0.000000
12030569:12095487 0 0.000000
12030569:12095695 0 0.000000
12030569:12096304 0 0.000000
12030569:12098222 0 0.000000
12030569:12099072 0 0.000000
12030569:12099848 0 0.000000
12030569:12100487 0 0.283333
12030569:12100528 0 0.000000
12030569:12101327 0 0.000000
12030569:12118537 1 14.766667
12030569:12118688 3 55.766667
12030569:12120144 0 0.300000
12030569:12120175 0 0.250000
12030569:12122076 0 0.000000
12030570:12044585 0 0.000000
12030570:12080837 0 0.000000
12030570:12095486 0 0.000000
12030570:12095694 0 0.000000
12030570:12096983 0 0.000000
12030570:12097109 0 0.000000
12030570:12098871 0 0.000000
12030570:12100194 0 0.000000
12030570:12101619 0 0.000000
12030570:12102264 0 0.000000
12030570:12108255 0 0.000000
12030570:12112891 0 0.000000
12030570:12118728 15 1193.900000
12030570:12118844 1 0.683333
12030570:12118854 0 0.283333
12030570:12120793 0 0.116667
12030570:12120832 0 6.933333
12030570:12122116 11 30.300000
12030572:12044447 0 0.000000
12030572:12095325 0 0.000000
12030572:12095964 0 0.000000
12030572:12096301 0 0.000000
12030572:12098556 0 0.000000
12030572:12098869 0 0.000000
12030572:12099226 0 0.000000
12030572:12100192 0 0.000000
12030572:12100515 0 0.000000
12030572:12112287 0 0.000000
12030572:12116597 0 0.000000
12030572:12118534 0 0.983333
12030572:12118842 2 50.083333
12030572:12118852 1 0.266667
12030572:12118883 0 1.666667
12030572:12120015 7 46.833333
12030572:12120297 5 16.500000
12030572:12120454 0 0.000000
12030572:12120791 7 1471.316667
12030572:12120830 8 19.883333
12030572:12122078 0 0.000000
12030572:12122270 0 0.000000
12030572:12122563 0 0.000000
12030572:12122593 0 0.000000
12030574:12120789 0 0.000000
12030574:12120828 0 0.000000
12030575:12095689 0 0.000000
12030575:12095961 0 0.000000
12030575:12096332 0 0.000000
12030575:12096781 0 0.000000
12030575:12097577 0 0.000000
12030575:12112601 0 0.000000
12030575:12114665 0 0.133333
12030575:12115177 0 0.133333
12030575:12115828 0 0.433333
12030575:12116794 0 0.566667
12030575:12118723 0 0.000000
12030575:12119498 8 12.533333
12030575:12121740 0 0.000000
12030575:12122593 0 0.000000
12030577:12095677 0 0.000000
12030577:12097575 0 0.000000
12030577:12097614 0 0.000000
12030577:12098862 0 0.000000
12030577:12103738 0 0.133333
12030577:12109653 0 0.000000
12030577:12117105 0 0.200000
12030577:12117871 0 0.000000
12030577:12119044 0 0.000000
12030577:12122558 7 9.266667
12030580:12043610 1 3112.616667
12030580:12054548 0 25.066667
12030580:12096604 0 0.000000
12030580:12113854 1 1298.233333
12030580:12116620 0 0.000000
12030580:12117596 1 19.633333
12030580:12118677 8 53.583333
12030580:12119493 0 0.650000
12030580:12119815 3 4.183333
12030580:12121735 4 7.233333
12030580:12122065 0 0.000000
12030580:12122419 0 0.000000
12030583:12120330 0 0.000000
12030585:12117863 1 0.266667
12030585:12122550 0 0.000000
12030585:12122580 1 1.500000
12030587:12113551 0 0.000000
12030587:12115942 0 0.000000
12030587:12116415 0 0.000000
12030587:12116582 1 848.333333
12030587:12117232 1 271.800000
12030587:12121728 1 14.716667
12030602:12099846 0 0.000000
12030602:12118863 0 0.000000
12030602:12120800 0 0.000000
12030602:12122366 0 0.000000
12030625:12120401 10 30.200000
12030641:12120262 0 0.000000
12030641:12122160 2 3.816667
12030659:12117023 1 0.933333
12030738:12099019 0 0.000000
12030760:12109793 0 107.183333
12031845:12118868 1 11.450000
12031908:12120407 0 0.000000
12032258:12121023 0 207.950000
12033395:12118797 8 1005.733333
12033690:12120557 1 107.266667
12034013:12122183 0 0.516667
12034661:12116052 1 25.616667
12034865:12121644 10 15.450000
12035525:12117756 0 0.633333
12035627:12116208 0 0.000000
12036445:12116513 1 854.650000
12036448:12116717 0 0.216667
12037153:12122250 9 4.000000
12037688:12118991 2 586.750000
12037783:12116187 1 0.483333
12038133:12118410 12 38.500000
12038389:12119253 0 0.000000
12039493:12122019 0 0.000000
12039974:12116222 0 0.000000
12030561:12046072 0 0.166667
12030561:12046713 0 0.000000
12030561:12056509 0 0.000000
12030561:12095370 1 1872.866667
12030561:12095380 0 0.000000
12030561:12097625 0 0.000000
12030561:12099880 0 0.000000
12030561:12104995 0 0.000000
12030561:12115186 0 0.000000
12030561:12116480 1 2942.000000
12030561:12116757 0 0.283333
12030561:12118046 9 1757.216667
12030561:12118689 0 8.700000
12030561:12118745 0 0.000000
12030561:12119824 0 0.233333
12030561:12119829 0 0.000000
12030561:12120019 0 0.000000
12030561:12121108 1 1.716667
12030562:12090977 0 0.000000
12030562:12096781 0 0.000000
12030562:12097588 0 0.000000
12030562:12098918 0 0.000000
12030562:12099838 0 0.000000
12030562:12111974 0 0.000000
12030562:12114188 8 1535.083333
12030562:12116489 1 2415.183333
12030562:12117416 0 1.100000
12030562:12117737 0 0.000000
12030562:12118688 1 24.283333
12030562:12119188 1 552.450000
12030562:12119700 0 0.000000
12030562:12119828 0 0.000000
12030562:12120960 0 0.316667
12030562:12122078 2 19.783333
12030562:12122288 0 0.000000
12030564:12096468 0 0.000000
12030564:12096779 0 0.000000
12030564:12097581 0 0.000000
12030564:12098916 0 0.000000
12030564:12099877 0 0.000000
12030564:12099887 0 0.000000
12030564:12099892 0 0.000000
12030564:12101458 0 0.000000
12030564:12113097 0 0.000000
12030564:12113899 0 0.250000
12030564:12117407 1 5.033333
12030564:12117766 0 0.000000
12030564:12118537 0 0.550000
12030564:12119821 0 0.000000
12030564:12119990 0 9.650000
12030564:12119992 9 29.616667
12030564:12120016 1 393.116667
12030564:12120797 0 0.200000
12030564:12120987 0 0.650000
12030564:12121105 0 0.450000
12030564:12121764 0 0.000000
12030564:12122076 9 44.600000
12030566:12046072 0 0.133333
12030566:12056509 0 0.000000
12030566:12068784 0 0.000000
12030566:12094050 0 0.000000
12030566:12095365 0 0.000000
12030566:12095657 0 0.000000
12030566:12096654 0 0.000000
12030566:12097589 0 0.000000
12030566:12097902 0 0.000000
12030566:12104995 0 0.000000
12030566:12112572 0 0.450000
12030566:12112900 0 0.000000
12030566:12113902 1 42.700000
12030566:12117405 0 0.000000
12030566:12117564 0 0.133333
12030566:12119824 0 0.000000
12030566:12120014 0 0.116667
12030566:12120956 0 0.000000
12030566:12120985 1 664.450000
12030566:12122556 0 6.300000
12030569:12094519 0 0.000000
12030569:12095331 0 0.000000
12030569:12097586 0 0.000000
12030569:12097593 0 0.000000
12030569:12102424 0 0.000000
12030569:12113899 1 2525.300000
12030569:12117715 0 0.000000
12030569:12118681 0 482.516667
12030569:12118732 0 0.333333
12030569:12119862 0 0.000000
12030569:12119980 0 0.000000
12030569:12120982 0 2.183333
12030570:12074230 0 0.050000
12030570:12095843 0 0.000000
12030570:12096301 0 0.000000
12030570:12096609 0 0.000000
12030570:12108214 0 0.000000
12030570:12117447 10 716.250000
12030570:12117760 0 5.933333
12030570:12118037 10 277.066667
12030570:12118413 1 1361.666667
12030570:12118697 0 0.000000
12030570:12119180 1 1243.800000
12030570:12119815 0 0.000000
12030570:12119820 0 0.000000
12030570:12121109 0 16.483333
12030570:12121581 0 0.000000
12030572:12088076 0 0.000000
12030572:12095525 0 0.000000
12030572:12095651 0 0.000000
12030572:12097896 0 0.000000
12030572:12101491 0 0.000000
12030572:12102134 0 0.000000
12030572:12112894 0 0.000000
12030572:12113086 11 2876.133333
12030572:12116756 5 2246.300000
12030572:12116787 0 0.000000
12030572:12117399 0 0.000000
12030572:12117712 0 0.000000
12030572:12117727 8 12.183333
12030572:12119178 0 0.000000
12030572:12121579 8 343.100000
12030575:12095648 0 0.000000
12030575:12096327 0 0.000000
12030575:12097575 0 0.000000
12030575:12098869 0 0.000000
12030575:12098905 0 0.000000
12030575:12099835 0 0.000000
12030575:12101447 0 0.000000
12030575:12102131 0 0.000000
12030575:12109539 0 0.000000
12030575:12111794 0 0.000000
12030575:12112891 0 0.000000
12030575:12113086 0 0.000000
12030575:12116476 0 0.000000
12030575:12116784 0 0.000000
12030575:12117432 11 13.083333
12030575:12117724 7 39.700000
12030575:12119815 0 0.000000
12030575:12120005 0 0.000000
12030575:12120464 1 0.083333
12030575:12120947 0 0.000000
12030575:12120976 1 338.750000
12030575:12122065 0 0.100000
12030577:12044900 0 0.000000
12030577:12076020 0 0.300000
12030577:12089350 0 0.000000
12030577:12095364 0 0.000000
12030577:12105791 0 0.000000
12030577:12113855 0 0.000000
12030577:12116751 1 512.750000
12030577:12116782 0 0.100000
12030577:12118030 2 3.383333
12030577:12118729 0 0.000000
12030577:12119173 0 0.233333
12030577:12119808 0 0.783333
12030577:12119854 0 14.383333
12030577:12121133 0 0.000000
12030577:12121302 0 0.000000
12030577:12122114 1 9.016667
12030580:12095517 0 0.000000
12030580:12096291 0 0.000000
12030580:12096332 0 0.000000
12030580:12096640 0 0.000000
12030580:12097575 0 0.150000
12030580:12098088 0 0.000000
12030580:12108214 0 0.000000
12030580:12111628 0 0.050000
12030580:12115177 1 3521.316667
12030580:12116738 0 0.000000
12030580:12117750 3 27.250000
12030580:12118403 0 0.000000
12030580:12120942 0 0.000000
12030580:12121089 0 0.000000
12030580:12122270 0 0.000000
12030583:12114208 0 0.000000
12030583:12116104 1 797.550000
12030583:12117547 0 0.000000
12030583:12119973 5 10.116667
12030585:12119971 1 2.866667
12030587:12118514 21 49.033333
12030587:12118719 1 0.100000
12030602:12096461 0 0.000000
12030602:12120759 1 20.500000
12030602:12121072 1 127.516667
12030625:12121044 0 0.000000
12030641:12117366 0 0.000000
12030641:12118655 1 0.166667
12030641:12122653 0 0.000000
12030659:12121020 0 0.000000
12030667:12102044 0 0.000000
12030667:12117617 2 2.050000
12030668:12122023 0 0.000000
12030773:12109793 0 105.633333
12031138:12120736 9 20.483333
12031331:12120543 1 7.733333
12031738:12121384 2 53.500000
12032152:12119558 1 0.433333
12032350:12122545 8 19.116667
12032384:12121545 1 0.650000
12032513:12120178 0 0.000000
12032758:12116492 0 863.066667
12032952:12119376 0 0.000000
12033001:12118673 0 0.000000
12033340:12118182 10 172.366667
12033481:12120658 8 745.283333
12033595:12116959 0 0.000000
12033998:12118330 1 4.600000
12035462:12045804 0 0.000000
12035980:12121498 7 31.816667
12036024:12116616 0 313.266667
12036102:12119321 3 23.950000
12036112:12121856 0 2.933333
12036187:12119725 9 87.616667
12036560:12117579 9 15.616667
12036818:12121626 0 0.000000
12037458:12119044 10 1246.433333
12037658:12116476 0 0.000000
12038988:12118854 1 1.550000
12039346:12121399 3 11.900000
12030561:12094048 0 0.000000
12030561:12096464 0 0.000000
12030561:12096510 0 0.133333
12030561:12097753 0 0.000000
12030561:12098560 8 28.833333
12030561:12098873 0 0.000000
12030561:12100049 0 0.000000
12030561:12115990 0 0.000000
12030561:12116485 0 0.000000
12030561:12117405 8 8.716667
12030561:12117610 7 28.000000
12030561:12117762 0 0.283333
12030561:12119388 0 0.000000
12030561:12120677 0 0.000000
12030561:12120949 0 0.000000
12030561:12120985 0 0.000000
12030561:12122274 8 8.100000
12030562:12062948 0 0.000000
12030562:12088599 0 0.000000
12030562:12097793 0 0.000000
12030562:12100048 0 0.000000
12030562:12113855 0 0.000000
12030562:12114193 0 0.000000
12030562:12117132 0 0.000000
12030562:12117727 9 8.483333
12030562:12119533 0 0.000000
12030562:12119669 8 13.366667
12030562:12120958 0 0.000000
12030562:12120984 0 0.000000
12030562:12121914 0 0.000000
12030564:12080184 0 0.000000
12030564:12096174 0 0.000000
12030564:12096492 0 0.000000
12030564:12096507 0 0.000000
12030564:12096820 0 0.000000
12030564:12097740 0 0.000000
12030564:12098885 0 0.000000
12030564:12099034 0 0.000000
12030564:12099841 0 0.000000
12030564:12100005 0 0.000000
12030564:12101330 0 0.000000
12030564:12102137 0 0.033333
12030564:12113586 0 0.066667
12030564:12119824 0 0.000000
12030566:12096818 0 0.000000
12030566:12097587 0 0.000000
12030566:12097794 0 0.000000
12030566:12098868 0 0.000000
12030566:12098924 0 0.000000
12030566:12104400 0 0.000000
12030566:12114832 0 0.000000
12030566:12116468 1 876.266667
12030566:12117400 0 0.000000
12030566:12117446 7 1874.183333
12030566:12118376 0 0.183333
12030566:12118689 7 31.233333
12030566:12118723 0 0.000000
12030566:12119048 0 0.000000
12030566:12119655 1 24.983333
12030566:12120019 0 0.000000
12030566:12120296 0 0.000000
12030566:12120954 0 0.000000
12030566:12122233 0 0.000000
12030569:12097268 0 0.000000
12030569:12097776 0 0.000000
12030569:12097786 0 0.000000
12030569:12101325 0 0.000000
12030569:12101819 0 0.000000
12030569:12117397 14 19.066667
12030569:12117766 1 3.700000
12030569:12120016 0 0.000000
12030569:12120951 0 0.000000
12030569:12120977 0 0.000000
12030569:12120987 0 0.000000
12030569:12122266 0 0.000000
12030570:12085862 0 0.000000
12030570:12095530 0 0.000000
12030570:12099835 0 0.000000
12030570:12100030 0 0.000000
12030570:12113086 0 0.000000
12030570:12116317 0 0.000000
12030570:12117083 0 0.216667
12030570:12117124 0 0.366667
12030570:12117432 0 1.783333
12030570:12117724 0 0.000000
12030570:12117753 0 0.233333
12030570:12119003 0 0.433333
12030570:12119013 0 0.000000
12030570:12119379 0 0.000000
12030570:12120015 1 2.666667
12030570:12120976 0 0.000000
12030570:12121906 0 0.066667
12030570:12122114 0 0.183333
12030572:12054566 0 0.000000
12030572:12089693 0 0.000000
12030572:12090977 0 0.000000
12030572:12095482 0 0.000000
12030572:12096333 0 0.000000
12030572:12098549 0 0.000000
12030572:12098918 0 0.000000
12030572:12100038 0 0.000000
12030572:12101322 0 0.000000
12030572:12111759 0 0.000000
12030572:12113845 0 0.000000
12030572:12113855 0 0.000000
12030572:12115142 0 0.000000
12030572:12117081 1 119.750000
12030572:12117717 7 6.150000
12030572:12120290 0 0.000000
12030572:12120984 0 0.000000
12030574:12064904 0 0.000000
12030574:12092902 0 0.000000
12030574:12114814 0 0.000000
12030575:12095525 0 0.000000
12030575:12096450 0 0.000000
12030575:12096455 0 0.000000
12030575:12099840 0 0.000000
12030575:12099994 0 0.000000
12030575:12101813 0 0.000000
12030575:12109065 0 0.000000
12030575:12117078 1 356.533333
12030575:12117401 1 3.466667
12030575:12117596 9 9.650000
12030575:12117760 9 32.783333
12030575:12118367 9 21.183333
12030575:12118680 0 8.050000
12030575:12118714 0 0.000000
12030575:12119003 7 65.216667
12030575:12119646 2 8.283333
12030575:12120015 0 0.000000
12030575:12120663 8 20.733333
12030575:12120935 0 0.366667
12030575:12120971 1 608.433333
12030575:12122260 0 0.000000
12030577:12083600 0 9.316667
12030577:12088076 0 0.000000
12030577:12095477 0 0.000000
12030577:12096479 0 0.000000
12030577:12098857 0 0.000000
12030577:12099838 0 0.000000
12030577:12117076 0 0.383333
12030577:12117399 0 0.500000
12030577:12117589 0 107.250000
12030577:12117712 0 0.000000
12030577:12117717 8 9.600000
12030577:12118396 0 0.500000
12030577:12118714 0 0.000000
12030577:12119006 1 529.966667
12030577:12120943 0 0.000000
12030577:12122107 0 0.000000
12030577:12122258 8 23.833333
12030580:12096286 0 0.000000
12030580:12097573 0 0.000000
12030580:12099835 0 0.000000
12030580:12105791 0 0.000000
12030580:12119003 10 1458.066667
12030580:12120015 0 0.000000
12030580:12120282 0 0.000000
12030580:12120976 0 0.000000
12030580:12122537 0 0.000000
12030583:12102917 0 0.000000
12030585:12120000 7 6.633333
12030585:12122214 4 17.300000
12030587:12087244 0 0.000000
12030587:12097722 0 0.000000
12030587:12099011 0 0.000000
12030587:12120923 1 29.616667
12030602:12099032 0 0.000000
12030602:12120944 0 0.000000
12030625:12120885 0 0.000000
12030641:12098957 0 0.000000
12030641:12120905 0 0.750000
12030659:12095446 0 0.000000
12030659:12119729 9 28.216667
12030667:12118906 12 11.933333
12030667:12122017 0 0.683333
12030744:12095356 0 0.000000
12030771:12112572 1 827.133333
12030776:12096090 0 0.000000
12030881:12120947 1 143.600000
12031013:12118570 0 0.450000
12031407:12120462 0 0.000000
12031700:12122424 0 1.083333
12032770:12116519 0 1957.900000
12032974:12120519 0 0.000000
12033670:12121702 1 585.566667
12034398:12120974 8 517.650000
12034602:12114687 1 54.883333
12035351:12120384 0 0.000000
12035460:12096557 0 0.000000
12036131:12122318 1 3.450000
12036198:12122451 9 18.700000
12037988:12116784 0 673.483333
12038507:12117721 0 0.950000
12038820:12118376 1 622.916667
12039549:12115864 11 55.350000
12039562:12118887 8 49.166667
12039571:12116616 0 0.000000
12030561:12063792 0 0.000000
12030561:12095337 0 0.000000
12030561:12095987 0 0.000000
12030561:12099081 0 0.000000
12030561:12099531 0 0.000000
12030561:12109187 0 0.700000
12030561:12112572 0 0.150000
12030561:12116593 1 834.200000
12030561:12118697 0 0.000000
12030561:12118889 0 10.416667
12030561:12119347 0 0.250000
12030561:12119663 0 0.000000
12030561:12119978 0 1.816667
12030561:12120954 0 0.000000
12030561:12120983 1 322.316667
12030561:12121000 0 0.583333
12030561:12121789 0 4.866667
12030562:12044900 0 0.000000
12030562:12094897 0 0.000000
12030562:12095336 0 0.000000
12030562:12095367 0 0.000000
12030562:12096504 0 0.000000
12030562:12097139 0 0.000000
12030562:12097434 0 0.033333
12030562:12100053 0 0.000000
12030562:12102131 0 0.000000
12030562:12109353 0 0.300000
12030562:12111759 0 0.000000
12030562:12112281 0 0.000000
12030562:12116633 0 0.000000
12030562:12118098 1 0.216667
12030562:12118244 2 261.400000
12030562:12120016 0 0.000000
12030562:12120982 0 0.133333
12030562:12121465 0 0.000000
12030562:12121955 3 3.616667
12030562:12121965 0 0.000000
12030562:12122081 0 29.483333
12030564:12046072 0 0.266667
12030564:12049123 0 0.000000
12030564:12097786 0 0.000000
12030564:12098757 0 0.000000
12030564:12099718 0 0.000000
12030564:12117405 0 0.000000
12030564:12117446 12 24.300000
12030564:12118096 1 1.200000
12030564:12118242 1 0.433333
12030564:12118696 8 13.616667
12030564:12119660 0 0.000000
12030564:12119691 9 9.166667
12030564:12119980 8 7.850000
12030564:12120014 1 131.150000
12030564:12120623 0 0.000000
12030564:12120951 0 1.650000
12030564:12121786 0 193.250000
12030564:12121953 0 0.000000
12030564:12122245 0 0.000000
12030566:12050744 0 0.050000
12030566:12094233 0 0.000000
12030566:12100049 0 0.000000
12030566:12102451 0 0.000000
12030566:12109539 0 0.000000
12030566:12114372 7 1500.733333
12030566:12116155 1 76.416667
12030566:12116588 0 0.000000
12030566:12117726 8 11.650000
12030566:12117917 0 0.000000
12030566:12118884 2 1346.650000
12030566:12120621 11 933.150000
12030566:12120978 0 0.000000
12030566:12121951 0 0.000000
12030566:12121954 0 0.000000
12030566:12122277 0 3.916667
12030569:12075033 0 0.000000
12030569:12095360 0 0.000000
12030569:12095979 0 0.000000
12030569:12096128 0 0.000000
12030569:12097104 0 0.000000
12030569:12099564 0 0.000000
12030569:12110145 0 0.083333
12030569:12114988 0 0.000000
12030569:12115301 0 0.000000
12030569:12116961 0 0.000000
12030569:12117400 8 17.366667
12030569:12118091 0 676.416667
12030569:12118689 0 0.000000
12030569:12120019 0 0.000000
12030569:12120659 14 16.200000
12030569:12120985 0 0.000000
12030569:12121458 0 0.000000
12030569:12121951 0 0.000000
12030570:12094848 0 0.000000
12030570:12096450 0 0.000000
12030570:12096496 0 0.000000
12030570:12099838 0 0.000000
12030570:12100035 0 0.000000
12030570:12101283 0 0.000000
12030570:12113855 0 1.300000
12030570:12115346 10 15.133333
12030570:12117722 8 31.816667
12030570:12120658 0 12.616667
12030570:12120984 0 0.000000
12030570:12120991 0 0.000000
12030570:12121780 0 0.000000
12030570:12122270 7 25.783333
12030572:12044900 1 289.833333
12030572:12097778 0 0.000000
12030572:12098901 0 0.000000
12030572:12099877 0 0.000000
12030572:12117397 7 15.016667
12030572:12118688 0 0.283333
12030572:12119336 1 3.316667
12030572:12120006 0 0.033333
12030572:12120016 7 88.516667
12030572:12120615 0 27.150000
12030572:12120656 0 0.766667
12030572:12121914 0 0.000000
12030572:12121948 1 46.200000
12030574:12100031 0 0.000000
12030574:12111480 0 0.000000
12030574:12117436 0 0.000000
12030574:12118232 1 32.150000
12030575:12084568 0 0.000000
12030575:12095354 0 0.000000
12030575:12099018 0 0.000000
12030575:12100040 0 0.000000
12030575:12112602 0 21.666667
12030575:12113683 9 6.466667
12030575:12114687 1 965.650000
12030575:12115938 0 3.700000
12030575:12116620 0 0.000000
12030575:12117435 0 0.000000
12030575:12117717 7 7.933333
12030575:12120622 0 1251.016667
12030575:12122268 0 0.000000
12030577:12095205 0 0.000000
12030577:12095352 0 0.000000
12030577:12097127 0 0.000000
12030577:12102283 1 67.700000
12030577:12117423 0 0.000000
12030577:12117715 7 18.600000
12030577:12117906 0 0.150000
12030577:12118083 0 2.483333
12030577:12118355 14 14.633333
12030577:12118681 0 0.000000
12030577:12119647 0 0.000000
12030577:12120620 2 3.083333
12030577:12120977 0 0.000000
12030577:12120984 0 0.000000
12030577:12121773 0 0.000000
12030577:12122217 0 1.433333
12030577:12122266 0 0.000000
12030580:12094062 0 0.000000
12030580:12096284 0 0.000000
12030580:12096758 0 0.000000
12030580:12097121 0 0.000000
12030580:12099512 0 0.000000
12030580:12112910 0 0.000000
12030580:12114358 7 16.233333
12030580:12117712 8 7.650000
12030580:12118352 0 0.000000
12030580:12119841 0 0.000000
12030580:12120648 1 11.350000
12030580:12120935 0 0.466667
12030580:12120964 0 0.400000
12030580:12120974 1 1332.950000
12030580:12121624 1 6.083333
12030580:12121906 0 0.000000
12030580:12122063 9 282.083333
12030583:12122211 0 0.000000
12030583:12122257 1 28.366667
12030585:12096435 0 0.000000
12030585:12121765 0 0.000000
12030587:12118863 11 32.166667
12030587:12120610 3 9.250000
12030602:12099354 0 0.000000
12030602:12117367 0 0.000000
12030602:12119976 0 0.000000
12030602:12120626 0 0.000000
12030602:12121602 5 5.250000
12030610:12042795 0 0.200000
12030625:12119630 1 1.583333
12030641:12098475 0 0.000000
12030641:12111236 0 0.000000
12030641:12117842 1 0.183333
12030641:12119739 0 0.000000
12030641:12120587 0 0.000000
12030641:12121709 0 0.000000
12030659:12096048 0 0.000000
12030659:12120885 1 60.733333
12030659:12121858 1 0.116667
12030667:12097370 0 0.000000
12030667:12119105 1 0.150000
12030667:12120561 0 0.183333
12030748:12094983 11 35.516667
12030774:12111547 0 1069.400000
12032717:12122065 8 7.666667
12033526:12120557 0 0.000000
12034078:12122309 7 15.883333
12034125:12122259 0 0.000000
12034142:12119623 9 9.633333
12036058:12116751 1 1.650000
12036622:12117471 10 66.133333
12036900:12118848 0 0.000000
12038663:12119653 7 10.783333
12039402:12116492 1 2.733333
12039447:12119991 0 0.000000
12039763:12122264 7 32.333333
12039771:12120473 1 11.900000
12039903:12119712 1 1.416667
12030561:12050575 1 42.250000
12030561:12088241 0 0.066667
12030561:12097151 0 0.000000
12030561:12099680 0 0.000000
12030561:12099714 0 0.000000
12030561:12101491 0 0.000000
12030561:12108255 0 0.000000
12030561:12116792 0 2.250000
12030561:12117090 0 0.183333
12030561:12117564 4 16.166667
12030561:12118379 1 19.716667
12030561:12120665 0 0.600000
12030561:12121954 0 0.000000
12030562:12080837 0 0.000000
12030562:12095495 0 0.000000
12030562:12099713 0 0.000000
12030562:12100005 0 0.000000
12030562:12101325 0 0.083333
12030562:12101808 0 0.000000
12030562:12101824 0 0.000000
12030562:12117081 2 121.766667
12030562:12117240 0 0.000000
12030562:12117250 0 0.066667
12030562:12119336 1 2.900000
12030564:12044585 0 0.000000
12030564:12090368 0 0.000000
12030564:12096813 0 0.000000
12030564:12097944 1 3418.866667
12030564:12099068 0 0.000000
12030564:12099711 0 0.000000
12030564:12101323 0 0.000000
12030564:12101983 0 0.000000
12030564:12112572 0 0.283333
12030564:12116629 0 3.950000
12030564:12117082 1 356.233333
12030564:12118055 1 4.783333
12030564:12118376 0 4.416667
12030564:12121951 1 3.250000
12030566:12099066 0 0.000000
12030566:12100032 0 0.000000
12030566:12101331 0 0.000000
12030566:12104508 0 3.650000
12030566:12111794 0 0.000000
12030566:12114981 0 0.000000
12030566:12117236 0 0.000000
12030566:12118525 0 14.066667
12030566:12120780 0 0.883333
12030566:12120790 0 0.000000
12030566:12122110 0 11.483333
12030569:12093760 0 0.000000
12030569:12099063 0 0.000000
12030569:12100029 0 0.000000
12030569:12101328 0 0.000000
12030569:12101483 0 0.000000
12030569:12102458 0 0.000000
12030569:12114665 0 0.283333
12030569:12118050 2 83.766667
12030569:12120492 13 1156.150000
12030569:12120621 0 18.483333
12030569:12120818 0 8.566667
12030569:12121594 0 0.000000
12030569:12121633 0 0.000000
12030569:12122107 0 0.000000
12030570:12096001 0 8.516667
12030570:12098256 0 0.000000
12030570:12099705 0 0.000000
12030570:12104504 0 0.000000
12030570:12109065 0 0.000000
12030570:12111759 0 0.033333
12030570:12115994 1 1170.983333
12030570:12116623 1 797.933333
12030570:12117081 0 0.283333
12030570:12117242 1 256.683333
12030570:12117589 0 0.000000
12030570:12118370 7 16.016667
12030570:12120345 0 0.000000
12030570:12120656 9 35.100000
12030570:12120776 0 0.000000
12030570:12122065 0 1.033333
12030570:12122106 0 1.650000
12030572:12086009 0 0.000000
12030572:12096174 0 0.000000
12030572:12096482 0 0.000000
12030572:12099669 0 0.000000
12030572:12103223 0 0.233333
12030572:12105791 0 1658.400000
12030572:12110145 0 0.150000
12030572:12113077 0 0.000000
12030572:12116621 0 0.000000
12030572:12117071 0 0.300000
12030572:12117240 1 260.633333
12030572:12118247 1 7.900000
12030572:12120664 1 5.550000
12030572:12121943 0 0.000000
12030572:12122063 0 8.866667
12030572:12122261 0 0.000000
12030574:12119973 0 0.000000
12030574:12120341 0 0.000000
12030574:12120782 0 0.000000
12030575:12080826 0 0.000000
12030575:12095482 0 0.000000
12030575:12096644 0 0.000000
12030575:12097778 0 0.000000
12030575:12098734 0 0.000000
12030575:12099989 0 0.000000
12030575:12101322 0 0.000000
12030575:12116302 0 0.000000
12030575:12116778 0 0.166667
12030575:12117071 3 105.683333
12030575:12118244 0 0.000000
12030575:12118516 0 4.816667
12030575:12120340 3 8.683333
12030575:12120486 0 0.000000
12030575:12120615 0 2.616667
12030575:12120620 0 17.966667
12030575:12120771 0 0.000000
12030575:12120781 0 0.000000
12030575:12121588 7 9.333333
12030575:12121904 0 0.000000
12030575:12122258 0 0.000000
12030577:12059712 0 0.000000
12030577:12101320 0 0.000000
12030577:12110460 0 0.000000
12030577:12116616 0 0.000000
12030577:12118242 3 95.266667
12030577:12118358 0 1.283333
12030577:12118555 8 1203.866667
12030577:12119688 1 787.133333
12030577:12120649 0 0.000000
12030577:12120659 10 12.150000
12030577:12120769 3 11.100000
12030577:12120810 0 0.000000
12030577:12121786 0 0.000000
12030577:12122058 0 0.000000
12030580:12095668 0 0.000000
12030580:12096166 0 0.000000
12030580:12097928 0 0.000000
12030580:12100018 0 0.000000
12030580:12116773 0 0.000000
12030580:12117579 0 0.000000
12030580:12118360 0 0.000000
12030580:12118396 0 0.116667
12030580:12120615 0 4.666667
12030580:12120646 0 0.000000
12030580:12120656 0 0.000000
12030580:12120776 0 0.000000
12030583:12115781 0 0.000000
12030585:12120330 0 0.000000
12030585:12120610 0 0.000000
12030587:12097766 0 0.000000
12030587:12118232 0 0.000000
12030587:12120603 0 0.000000
12030587:12120800 0 0.000000
12030602:12118333 0 0.000000
12030602:12120634 1 0.350000
12030625:12096111 0 0.000000
12030625:12109010 0 0.000000
12030625:12120762 5 371.766667
12030641:12099634 0 0.000000
12030659:12122017 0 0.000000
12030667:12120689 0 0.000000
