room_id	MAX(live_id)
5367	1567669057441968
5368	1567668686242052
5369	1567668765659412
5370	1567669173037829
5371	1567670179093558
5372	1567669420618950
5373	1567756988397692
5374	1567670719394655
5375	1567670840705862
5376	1567671044409808
5377	1567671141910825
5378	1567671248632727
5379	1567671284038779
5380	1567671461081770
5381	1567809931924578
5382	1568806194057501
5383	1567734903071389
5384	1567682021018119
5385	1567671917984370
5386	1567671945576506
5387	1567671953687041
5388	1567672491569518
5389	1567673032377679
5390	1567673469297362
5391	1567673602999208
5392	1567673617672816
5393	1567673850189403
5394	1567692505753744
5395	1567674696636519
5396	1567674947842540
5397	1567675118739717
5398	1567675209314220
5399	1567675769274655
5400	1567675981989038
5401	1567687229379738
5402	1567676572681831
5403	1567679640072470
5404	1567677336411242
5405	1567742075814490
5406	1567678231797369
5407	1567678614670612
5408	1567679243013298
5409	1567679543804063
5410	1567931088841999
5411	1567742899112136
5412	1567679917022167
5413	1567797661418480
5414	1567696902191865
5415	1567974693146933
5416	1567801621504222
5417	1567681184526730
5418	1567681355797335
5419	1567681514958302
5420	1567681534661599
5421	1568942460773269
5422	1567681774789305
5423	1567681939674863
5424	1567682004859565
5425	1567856412647317
5426	1568569597741894
5427	1568919896768645
5428	1567683364184612
5429	1567683445413061
5430	1567683953215367
5431	1567684191665948
5432	1567684258071764
5433	1567684420120545
5434	1567684466542960
5435	1567684890460440
5436	1567685152722866
5437	1568554901541786
5438	1567685849414675
5439	1567687469482156
5440	1567687936016838
5441	1568560794110801
5442	1567688136152610
5443	1567698767599838
5444	1567688422479587
5445	1567688825198793
5446	1568201872552970
5447	1568837176743644
5448	1567689232965791
5449	1567690260170859
5450	1567690824358145
5451	1567691184506926
5452	1567691324955513
5453	1567691666645756
5454	1567691925993431
5455	1567692202498310
5456	1567728126262800
5457	1567694375924659
5458	1567693574600901
5459	1567693789126885
5460	1567985161359851
5461	1567802906401223
5462	1567695287194346
5463	1568291572951503
5464	1567695669476025
5465	1567696184543362
5466	1567696839074232
5467	1567696746876523
5468	1567696903445545
5469	1567698337457892
5470	1567697465241868
5471	1567697607087946
5472	1567698499615192
5473	1567698767613813
5474	1568287826407893
5475	1567699971294262
5476	1567700152305502
5477	1567752142180770
5478	1567700941595555
5479	1567700677512924
5480	1567700915246490
5481	1567701002933026
5482	1567701367408584
5483	1567973540416980
5484	1567701718056929
5485	1567701929706280
5486	1567702634145362
5487	1567702692510553
5488	1567702956610380
5489	1567703084262340
5490	1567703266132730
5491	1567703359933425
5492	1567704757988840
5493	1567709442716692
5494	1567703908312536
5495	1567703932726098
5496	1567704233474222
5497	1567758505568150
5498	1567704514481402
5499	1567704785733403
5500	1567704964460111
5501	1567705033215570
5502	1567705581173108
5503	1567708852550842
5504	1567784563227887
5505	1567705899212094
5506	1567706360443512
5507	1567706460585569
5508	1567706588935744
5509	1567706795148617
5510	1567707936108377
5511	1567707145917699
5512	1567963989487010
5513	1567878212543123
5514	1567707824218871
5515	1567916134841846
5516	1567971773202496
5517	1567708231018207
5518	1568230418719657
5519	1567711702886166
5520	1567811943980336
5521	1567709023380387
5522	1568932184369055
5523	1567709209745379
5524	1567736227172155
5525	1567709305225825
5526	1567709438702392
5527	1567709599069490
5528	1567709490894398
5529	1567709493785313
5530	1567710068591173
5531	1567875959581414
5532	1567710193041264
5533	1567710336870547
5534	1568316343671190
5535	1567779545508756
5536	1567886464441906
5537	1568299498253144
5538	1567710931558848
5539	1567711440194099
5540	1567711656845556
5541	1567711743364588
5542	1567712949127267
5543	1568158107514270
5544	1567712237631629
5545	1567712266139782
5546	1567712642449487
5547	1568764687282338
5548	1567713009261419
5549	1567713106168973
5550	1567713152498558
5551	1567713204693667
5552	1567713232218666
5553	1568220295609570
5554	1567713689351915
5555	1567714458150168
5556	1568387745129496
5557	1567714599983962
5558	1568836041028041
5559	1567715660222414
5560	1567716228512610
5561	1567797941155962
5562	1567716304137197
5563	1567716360514932
5564	1567756547613641
5565	1567892203869895
5566	1567716793926896
5567	1567716916480451
5568	1568405732625670
5569	1567717102184521
5570	1567717194279151
5571	1567717596098534
5572	1567725317434954
5573	1567717742285677
5574	1568107154266141
5575	1567717881463743
5576	1568674938015340
5577	1567775775986786
5578	1567730791695994
5579	1567718494500442
5580	1567718502759017
5581	1567818739070581
5582	1567978940717991
5583	1567719691566476
5584	1567813305513634
5585	1567719996612197
5586	1567720225663232
5587	1567720227387420
5588	1567722900920871
5589	1567720669627643
5590	1568449146568756
5591	1567721351250314
5592	1567721469389802
5593	1567724036189891
5594	1568206964795435
5595	1567757674905181
5596	1567722021077761
5597	1567820307365628
5598	1567816006117402
5599	1567722842611827
5600	1567722968822270
5601	1567723039314522
5602	1567723109582194
5603	1567723252120785
5604	1567734194180699
5605	1567723816978132
5606	1567724506294920
5607	1567876571029739
5608	1567724153900383
5609	1568022484187181
5610	1567725652438467
5611	1567726034169388
5612	1567724848325312
5613	1567724930867949
5614	1567725116666674
5615	1567894408259236
5616	1567725362225217
5617	1567862774743941
5618	1567782219701173
5619	1567725715585558
5620	1567725874746626
5621	1568572480110544
5622	1567782748533623
5623	1567726376596850
5624	1568934735029619
5625	1568582959123798
5626	1567868152983450
5627	1567726816336148
5628	1568932699501235
5629	1567727256457469
5630	1567727967012321
5631	1568651437181020
5632	1568707727926904
5633	1567727705871294
5634	1567729294283378
5635	1567727912687978
5636	1567727951280107
5637	1568241371004082
5638	1567815114084885
5639	1567817815716584
5640	1568678333469554
5641	1567728782017551
5642	1568691968970914
5643	1567728963670085
5644	1567729124874083
5645	1567729912514384
5646	1567772479880188
5647	1567730096634584
5648	1567731429956681
5649	1567730262306745
5650	1567730425026517
5651	1567730436455461
5652	1567731904500668
5653	1567819241865341
5654	1567730775351480
5655	1567802625370576
5656	1567730876109151
5657	1567731092755043
5658	1567731115603634
5659	1567779905622442
5660	1567731519340017
5661	1567731571483366
5662	1567731580969719
5663	1567731656685145
5664	1567731660010450
5665	1567731684339359
5666	1567731856601530
5667	1567731881195800
5668	1567820655730131
5669	1568940362992143
5670	1567732426589998
5671	1567732472804309
5672	1568711447294749
5673	1567732693316992
5674	1567732751304745
5675	1567732776409223
5676	1567732883223858
5677	1567733064672297
5678	1567733130547510
5679	1567733130655292
5680	1567733272482737
5681	1567795265329953
5682	1567734986259933
5683	1567734816935751
5684	1567734865087124
5685	1567757099289441
5686	1568075984957869
5687	1567984098962551
5688	1567735239183244
5689	1567735297137600
5690	1567735444429024
5691	1567735622828961
5692	1567735623227778
5693	1567735921066875
5694	1568583554909582
5695	1567736766644107
5696	1567737152483737
5697	1567737880526825
5698	1567737858962631
5699	1567772467127624
5700	1567738484513053
5701	1567738670905761
5702	1567913577633955
5703	1567738941328261
5704	1567739105724454
5705	1567739232587487
5706	1567740794412147
5707	1567739378357827
5708	1567739558495200
5709	1567799906771401
5710	1567740319018672
5711	1567743303059819
5712	1567784091134915
5713	1567741439932609
5714	1568601418295661
5715	1568397561807807
5716	1568002628448125
5717	1567742695550634
5718	1567976911958925
5719	1568603167317408
5720	1568441564582303
5721	1567743679252053
5722	1568296317828239
5723	1567745706441770
5724	1567745774310348
5725	1567746109792146
5726	1567746279411026
5727	1567746297967840
5728	1567845362710017
5729	1567825732760767
5730	1567747042375289
5731	1567747169952451
5732	1567747196410656
5733	1567748784872222
5734	1567747378100409
5735	1567747832121077
5736	1567747843761539
5737	1568893252586572
5738	1567749650923230
5739	1567749064576781
5740	1567749588529032
5741	1567749869106459
5742	1567750083371386
5743	1567750115543516
5744	1567750958721146
5745	1567750987795303
5746	1567751321590031
5747	1567751434929537
5748	1568503165158773
5749	1567752316609813
5750	1567753428329265
5751	1567754089610643
5752	1567754119492914
5753	1567755409348544
5754	1567755494714961
5755	1567755585737802
5756	1567756485809125
5757	1567756675101114
5758	1567756951819405
5759	1567757155959070
5760	1567758281727130
5761	1567781387859486
5762	1567757388661662
5763	1567757406293357
5764	1567757514363251
5765	1567758267360251
5766	1567757960351680
5767	1567976552521367
5768	1567758751007704
5769	1567776840526683
5770	1567759065802565
5771	1567759089695755
5772	1567759328266429
5773	1567759589417274
5774	1567759648009902
5775	1567759656368925
5776	1568936607600506
5777	1567823374533310
5778	1567759919990152
5779	1567759942258342
5780	1567832728868193
5781	1567760419403720
5782	1567760436295342
5783	1567760621767031
5784	1567760709013041
5785	1567760784023036
5786	1567858673067049
5787	1567761784010465
5788	1567761807710431
5789	1567768220877660
5790	1567952439727299
5791	1567762394400333
5792	1567762982313023
5793	1567763312178652
5794	1567764199059362
5795	1567764035639182
5796	1568096656188815
5797	1567764209903651
5798	1567764457726834
5799	1567764612732813
5800	1567765333375411
5801	1568476120367390
5802	1567765343187896
5803	1567765686973581
5804	1567765977033743
5805	1567766546424092
5806	1568139364160769
5807	1567767823875895
5808	1567767824688920
5809	1567768009864933
5810	1567773782352669
5811	1567768365054925
5812	1567768494148306
5813	1567912818798654
5814	1567768761637315
5815	1567769061934516
5816	1567769393212824
5817	1567769758181848
5818	1567769775782926
5819	1567770020898004
5820	1567770114969012
5821	1567894366468943
5822	1567771308147586
5823	1567771695130765
5824	1567771897734941
5825	1567772103148116
5826	1567772112829422
5827	1567772197406072
5828	1567772620938171
5829	1567772707150399
5830	1568422882802262
5831	1567774913578237
5832	1567773488435276
5833	1567773870437390
5834	1567774543368170
5835	1567775285478627
5836	1568407339063813
5837	1568811443343684
5838	1567775626764271
5839	1567775727091247
5840	1567985637696631
5841	1567776007669313
5842	1567776117992817
5843	1567776410116295
5844	1567776687124062
5845	1567776915248588
5846	1567777109294449
5847	1567781594530188
5848	1567777149054197
5849	1567777399790051
5850	1567777456268531
5851	1567778156549135
5852	1567778171455467
5853	1567778358282514
5854	1567778390649887
5855	1567800948442633
5856	1567778802750099
5857	1567779111332838
5858	1567989366355407
5859	1567780190025274
5860	1567780359334601
5861	1567780375152290
5862	1568911426184842
5863	1567780592674866
5864	1568218653815726
5865	1567782893858646
5866	1567780974904477
5867	1567783054081390
5868	1567781187879489
5869	1567781206553150
5870	1567781261547217
5871	1567781678346921
5872	1567781610698002
5873	1567781621486804
5874	1568217479400749
5875	1568958704629211
5876	1567781760963712
5877	1567782334366135
5878	1567783676686970
5879	1567784082404806
5880	1567784205978439
5881	1568875827337072
5882	1567817391069521
5883	1567785146562631
5884	1567785478214546
5885	1568443925049553
5886	1567786413733862
5887	1567786790811353
5888	1567787067035555
5889	1567787093702470
5890	1567840028581646
5891	1567787448707671
6207	1567795641679076
6208	1567795104183181
6209	1567795137549156
6210	1567795266067388
6211	1567802559154470
6212	1568312108986035
6213	1567833154852650
6214	1568927387562636
6215	1567797798632515
6216	1567796450539636
6217	1567899017759779
6218	1567796728388015
6219	1567796904475937
6220	1567797065604994
6221	1567797166958463
6222	1567797314925108
6223	1567797479358590
6224	1567797732737532
6225	1568922743564791
6226	1568057861004645
6227	1567798489930035
6228	1567798547696382
6229	1568575626300083
6230	1567798819021439
6231	1567802059305718
6232	1567799105692387
6233	1567799133641513
6234	1567799154675230
6235	1568029535441373
6236	1567799364058087
6237	1567873867187115
6238	1567800210790807
6239	1568498326857588
6240	1567800221832622
6241	1567800264139779
6242	1568492121208878
6243	1567800797798625
6244	1567800840535497
6245	1567800990671595
6246	1567801237991285
6247	1567883203400128
6248	1567801557028703
6249	1567801726721756
6250	1567801849503398
6251	1567802217202118
6252	1567802448451397
6253	1567802488984311
6254	1567814064800993
6255	1567803163436163
6256	1567803344728637
6257	1568498036152573
6258	1567804078574293
6259	1567804268256278
6260	1567804422476264
6261	1568540851199275
6262	1567804620122261
6263	1567805206423202
6264	1567805233601180
6265	1567980302639829
6266	1568072715084294
6267	1567805888767427
6268	1567806408627699
6269	1567806672631207
6270	1567807107894937
6271	1567807268057943
6272	1567877285881199
6273	1567807989310771
6274	1568319553525705
6275	1567808197469238
6276	1567809347170636
6277	1567856643444440
6278	1567984136349653
6279	1567809268420329
6280	1567809298621516
6281	1567809960900471
6282	1567810334983470
6283	1567810384838719
6284	1567810440944230
6285	1567810942733460
6286	1567810963173301
6287	1567811497870511
6288	1567811521454147
6289	1567843781006328
6290	1567813825776046
6291	1567811672539699
6292	1567811691150772
6293	1567826083854382
6294	1567812546991597
6295	1567812756354148
6296	1567813166868360
6297	1568160424263485
6298	1568469456398938
6299	1567813158758798
6300	1567813280099680
6301	1567813809716263
6302	1567848078383738
6303	1567814242489337
6304	1567814307615949
6305	1567814764002261
6306	1567815161264476
6307	1567815071038500
6308	1568170542285807
6309	1567818855467681
6310	1567815401636684
6311	1567815467345501
6312	1567815529177446
6313	1567815855941777
6314	1567815960272858
6315	1567816009521311
6316	1567816134566993
6317	1567816182284695
6318	1567816405310724
6319	1567816412775389
6320	1567816430196462
6321	1567816667846553
6322	1567845933533333
6323	1567817020087074
6324	1568418264793137
6325	1567817378215154
6326	1567817870551452
6327	1567982970960980
6328	1568501233507776
6329	1568350235911038
6330	1567818736023591
6331	1567818752447732
6332	1567819119387868
6333	1567819966539261
6334	1567820018041560
6335	1567820185972396
6336	1567820437042943
6337	1567820891350066
6338	1567821383430521
6339	1567982132892061
6340	1567962325421327
6341	1567822829837665
6342	1567823113457210
6343	1567875601360309
6344	1567823660976084
6345	1567896810952656
6346	1567824361881373
6347	1567824492639252
6348	1567824736143385
6349	1567886517472668
6350	1567824856077334
6351	1567825127778749
6352	1567825237076092
6353	1567825572941989
6354	1567851007173337
6355	1567826466436562
6356	1567827027367798
6357	1567932209454815
6358	1567828167875458
6359	1567828465300183
6360	1567829247066393
6361	1567829714241006
6362	1567830210608320
6363	1567831159407249
6364	1568921223088740
6365	1567831711274815
6366	1567831839720676
6367	1567832525777670
6368	1567832968413610
6369	1567834939942080
6370	1567834184986322
6371	1567834178043885
6372	1568502059620418
6373	1567835817188953
6374	1567843303385453
6375	1567867672387773
6376	1567837557127405
6377	1567838071392158
6378	1567839925699293
6379	1567838029461605
6380	1567838114531434
6381	1567838138371448
6382	1567838387729963
6383	1567882319622546
6384	1567839891238254
6385	1567927900878226
6386	1568583651004291
6387	1567840271255420
6388	1567840630541755
6389	1568408321509649
6390	1567842120359675
6391	1567842233650687
6392	1567842398721821
6393	1567842750340229
6394	1567923952745811
6395	1567894007849927
6396	1567862136707906
6397	1568448285633527
6398	1567845296910413
6399	1567845327328830
6400	1567845976540366
6401	1567941482623580
6402	1567859759742657
6403	1567847870592656
6404	1567847923575647
6405	1568720588126659
6406	1567848767693185
6407	1567848922004920
6408	1567849326847802
6409	1567849788781373
6410	1567850084786246
6411	1567850248158480
6412	1567850293578580
6413	1567850334087459
6414	1567850405761747
6415	1567850592292612
6416	1567850855549706
6417	1567945027242702
6418	1567851897364855
6419	1567852044648746
6420	1567853366988906
6421	1567853433777362
6422	1568312415041923
6423	1568156151133123
6424	1567854439307596
6425	1567854533309535
6426	1567854953287016
6427	1567862894110629
6428	1567855525541390
6429	1567855587628529
6430	1567856548987702
6431	1568165078170006
6432	1567857380571522
6433	1567862360352993
6434	1568236667749486
6435	1567858079835908
6436	1567858587572022
6437	1567859989751190
6438	1568539848165412
6439	1567872194549082
6440	1567859960331182
6441	1567950311896650
6442	1567860479021201
6443	1567860712087752
6444	1567861049630508
6445	1567861195611202
6446	1567861484852873
6447	1567861811880092
6448	1567908167583123
6449	1568413487036782
6450	1567862820655076
6451	1568323813882493
6452	1567863333732663
6453	1567863586005684
6454	1567864328656141
6455	1568762481112562
6456	1567864875314279
6457	1567888088018820
6458	1568909835994238
6459	1567866103292979
6460	1567866560018740
6461	1567902025161581
6462	1567868840748425
6463	1568140788111542
6464	1567871334793732
6465	1567871381482191
6466	1567871692478943
6467	1567871798623541
6468	1567872081298801
6469	1567872453560348
6470	1567873325913033
6471	1567874191292828
6472	1567874639845219
6473	1567874368916746
6474	1567874658645729
6475	1567874820656858
6476	1567875459780582
6477	1567875633838874
6478	1567876107007178
6479	1568637364016284
6480	1567878350120440
6481	1567968903669264
6482	1567879224612826
6483	1567879588817785
6484	1567879605071961
6485	1567879624503986
6486	1567879733348524
6487	1567879900571644
6488	1567880261404568
6489	1567880770483235
6490	1567880902707195
6491	1567881116268637
6492	1567881133262353
6493	1567881195423070
6494	1567881447891742
6495	1567881483479998
6496	1567881522176388
6497	1567881609052190
6498	1567884658935729
6499	1567882268889083
6500	1567883366625225
6501	1567915121871056
6502	1567936597138054
6503	1567882467408196
6504	1567882487274046
6505	1567882515140517
6506	1567981380336312
6507	1567883332620000
6508	1567883341988136
6509	1567883355577644
6510	1568926612241553
6511	1567889507505492
6512	1567883578847341
6513	1567883603350400
6514	1567885610318838
6515	1568214698435673
6516	1567884069881187
6517	1567884228899580
6518	1567884229534403
6519	1567884373851939
6520	1567891736667874
6521	1567974954871444
6522	1567884540398657
6523	1567898188897282
6524	1568059681310971
6525	1567886180145274
6526	1567890578310766
6527	1567886248457175
6528	1567886275436294
6529	1567886460296527
6530	1567987650543572
6531	1567886813660700
6532	1567886844133617
6533	1567886895962480
6534	1568560279224275
6535	1567886997480364
6536	1568670471447791
6537	1567887492818141
6538	1567887897492548
6539	1568477651071113
6540	1568656097873610
6541	1567888176469372
6542	1567889065912999
6543	1567889227921511
6544	1567889276403596
6545	1567889478110906
6546	1567889717628015
6547	1567890076700237
6548	1567890148586297
6549	1567890288214636
6550	1568061218970032
6551	1567890517299586
6552	1568475561755536
6553	1568133311687333
6554	1567890823732952
6555	1567890709035494
6556	1567962389050124
6557	1567892185106370
6558	1567891396063724
6559	1567891605646687
6560	1567891646045835
6561	1567891890507598
6562	1567891959083331
6563	1567971404042856
6564	1567892138139096
6565	1568732383907490
6566	1567896803312677
6567	1567892292938101
6568	1567892299566589
6569	1567899456203686
6570	1567892410606171
6571	1567892913404581
6572	1567893239599502
6573	1568140243920696
6574	1567893523071137
6575	1567893626155477
6576	1567893920022189
6577	1567894012512401
6578	1567894461611723
6579	1567894542977644
6580	1567896675888540
6581	1567894732837886
6582	1567894885205168
6583	1568447011473280
6584	1567895907222476
6585	1568068838117512
6586	1567944728869128
6587	1567896284821001
6588	1567896523914203
6589	1567896594985606
6590	1567898798993603
6591	1568188191337945
6592	1568065429480389
6593	1567913991403609
6594	1567896978765572
6595	1567897070891468
6596	1567897169708245
6597	1568826500516326
6598	1567899643733124
6599	1567973651531948
6600	1567897687734879
6601	1567897789252022
6602	1567897821004897
6603	1567963719785502
6604	1567898350209357
6605	1567980138910116
6606	1567898624027430
6607	1567898544902619
6608	1567898614928629
6609	1567898826354516
6610	1567898893961413
6611	1567899036943541
6612	1567899395496639
6613	1567899434026833
6614	1567999160736707
6615	1568214122059416
6616	1567900645861308
6617	1568590412169278
6618	1567905268106715
6619	1567900943231001
6620	1568924352699396
6621	1567902020714036
6622	1567901315977428
6623	1568204637215469
6624	1567901727681202
6625	1567901777804876
6626	1567901900602953
6627	1567901941039057
6628	1567902436442195
6629	1567902448020024
6630	1567902629865739
6631	1567983497148896
6632	1568079272073672
6633	1567903222076175
6634	1567904813040025
6635	1567903234000038
6636	1567982320937371
6637	1567903510967987
6638	1567903513803785
6639	1567903575777274
6640	1567903611342605
6641	1567903732027727
6642	1567904302620642
6643	1567904372336520
6644	1567904448080770
6645	1567904897012888
6646	1567904662505746
6647	1567904668911741
6648	1568749447326474
6649	1567905193907100
6650	1567905596908982
6651	1568250025408985
6652	1567905904079622
6653	1567906238236978
6654	1567907337258934
6655	1567906848349651
6656	1567929134045006
6657	1567907138307509
6658	1567942127391685
6659	1567907274397300
6660	1568545195147858
6661	1567907775849939
6662	1567907950687354
6663	1567908387132501
6664	1567908585331501
6665	1567908596191463
6666	1567909050685732
6667	1567908857750894
6668	1567908921093601
6669	1568864588895541
6670	1567909187093859
6671	1567909397374067
6672	1567925713956809
6673	1567910106374179
6674	1567910365943191
6675	1567919454689992
6676	1567911271463212
6677	1568693147652440
6678	1567911523904928
6679	1567911632667913
6680	1567912270285113
6681	1567912408604460
6682	1568939481241058
6683	1567912799335746
6684	1567913082918052
6685	1567913312902202
6686	1567973482982080
6687	1567914925336387
6688	1567915031364791
6689	1567915272277782
6690	1567915410573602
6691	1567916384272110
6692	1567917331465265
6693	1567918794348461
6694	1567918105291816
6695	1567918118491843
6696	1568211933317584
6697	1568872061000723
6698	1567919382131488
6699	1567918954892553
6700	1567919790365958
6701	1567920442960284
6702	1567920943992675
6703	1567921424586146
6704	1567922433066657
6705	1567992765855970
6706	1567922186242259
6707	1567922342484511
6708	1567977831717364
6709	1568148099580585
6710	1567922973984498
6711	1567922876910505
6712	1568006438054920
6713	1567924271445887
6714	1567924557600162
6715	1567925347559214
6716	1567925460608405
6717	1567926235316551
6718	1568145395714910
6719	1567926961959161
6720	1568099740457849
6721	1567929121805417
6722	1567929431133426
6723	1567929484577908
6724	1567931031104538
6725	1567931285890888
6726	1567931478553458
6727	1567931665134741
6728	1568103730643320
6729	1567932580531988
6730	1567932581934026
6731	1568752346799936
6732	1567932961842563
6733	1567960247480679
6734	1567933051458682
6735	1568901129437623
6736	1567933540563761
6737	1567933916048908
6738	1567934051127692
6739	1567934261827512
6740	1567934530645790
6741	1567934706174814
6742	1567934944957621
6743	1568125664795614
6744	1567935849901482
6745	1567935918080176
6746	1567936456947574
6747	1567936588014676
6748	1567936689486104
6749	1567937124194621
6750	1567937124603025
6751	1567937136940085
6752	1567937404857661
6753	1568328494555995
6754	1567937614314383
6755	1567937978665915
6756	1567938524392246
6757	1567941762502219
6758	1567938673354026
6759	1568038480585908
6760	1567948927059650
6761	1567944075816878
6762	1567939910012420
6763	1567940166478514
6764	1567940320206699
6765	1567962810513813
6766	1567941450929373
6767	1567941731955018
6768	1567942021987035
6769	1568049718574458
6770	1567943107425652
6771	1567942773283524
6772	1567942880236694
6773	1567942942788542
6774	1567943057361801
6775	1568005983990133
6776	1567943641437565
6777	1567950451626993
6778	1567943642654762
6779	1567943971991140
6780	1567944093465329
6781	1567944217340870
6782	1567944264481987
6783	1567998189636283
6784	1567944801229408
6785	1567945158962295
6786	1567945247984658
6787	1567945419488035
6788	1567945471473354
6789	1567945998086337
6790	1568501999067668
6791	1568117100276191
6792	1568145265580606
6793	1567946979438443
6794	1567947233003895
6795	1567947240072398
6796	1568120421824946
6797	1567978192879867
6798	1567954886644650
6799	1568078252278033
6800	1567948317234498
6801	1567970371338424
6802	1567948926340845
6803	1568912657541031
6804	1567949231705618
6805	1567951138689125
6806	1568399755643890
6807	1567951692840521
6808	1567952052712124
6809	1567951868995268
6810	1567987875928928
6811	1567952178394281
6812	1567952759712146
6813	1567953608064118
6814	1567953016309914
6815	1568024957171901
6816	1568131982731302
6817	1567960039357284
6818	1567954610064756
6819	1568367545474343
6820	1567954573552716
6821	1567954975127799
6822	1567956017785267
6823	1567956029192656
6824	1567956231409763
6825	1567956359385676
6826	1567956872746525
6827	1567997786606924
6828	1567957179770526
6829	1567958093513839
6830	1567958318413213
6831	1567958327242463
6832	1567958505126714
6833	1567959424662862
6834	1567959635141552
6835	1567961243330749
6836	1568332382475453
6837	1567961581991686
6838	1567961689888158
6839	1567962092232915
6840	1567962365709903
6841	1567962483449158
6842	1567962655869954
6843	1568109072403003
6844	1567963245653258
6845	1567963344332995
6846	1567963410698622
6847	1567963549132557
6848	1567963584224589
6849	1567964136456989
6850	1568378471630668
6851	1568306311477250
6852	1567964548797451
6853	1568669130804404
6854	1567964563005998
6855	1568381337085838
6856	1567964840608706
6857	1567964974263546
6858	1568186076801277
6859	1567965650465287
6860	1567972947612043
6861	1568751485194901
6862	1567966657961925
6863	1567966844491648
6864	1568055942564954
6865	1567967117086746
6866	1567967167088499
6867	1568028020219034
6868	1567967533978331
6869	1567967676324298
6870	1567967786586903
6871	1567967844753203
6872	1567968146258249
6873	1568797586050408
6874	1567968795308703
6875	1567969059338108
6876	1567969187829654
6877	1567969410135882
6878	1567969488444188
6879	1567969587083218
6880	1567969723009203
6881	1568842792319338
6882	1567970113655639
6883	1567970300981957
6884	1567988628816125
6885	1567970621747075
6886	1567970613817882
6887	1567970759685090
6888	1567970834039588
6889	1568809214184729
6890	1567971277818729
6891	1568679123216698
6892	1567971592213116
6893	1567971719571066
6894	1567971737402815
6895	1567972189190632
6896	1568031872135886
6897	1568028688572172
6898	1567972656625145
6899	1567972668089096
6900	1567972875715843
6901	1567972935759663
6902	1567972944708860
6903	1567973186215412
6904	1567973300930176
6905	1567976715554889
6906	1567973495738488
6907	1567973888490419
6908	1567973728891819
6909	1567973920371140
6910	1568070858643281
6911	1568049325021162
6912	1568914436899503
6913	1568650136217998
6914	1567986834724519
6915	1567977658697391
6916	1567975052575927
6917	1567975361371704
6918	1567975533518102
6919	1567975595739166
6920	1567975672037785
6921	1568191573262056
6922	1568892546458827
6923	1567982901562255
6924	1567976253492220
6925	1567976599437885
6926	1567977046330595
6927	1568163836727048
6928	1567978200902568
6929	1568372828941570
6930	1568002165739769
6931	1567978412849988
6932	1567978785337692
6933	1568016233529836
6934	1567978901934341
6935	1567978996938231
6936	1568073605946665
6937	1567980494846048
6938	1568074402042402
6939	1567981022312998
6940	1567981107677152
6941	1567981485509165
6942	1568385446292555
6943	1567981704023607
6944	1567981865342936
6945	1567981950966126
6946	1568051652989045
6947	1567982296777311
6948	1567983057953537
6949	1567983125072586
6950	1567983172990496
6951	1567983260185089
6952	1567983539776050
6953	1567983669054022
6954	1568067092259653
6955	1568068880751477
6956	1567983860472922
6957	1567992367070286
6958	1567984278732211
6959	1568323798179035
6960	1567984460123864
6961	1567985132525638
6962	1568918012837787
6963	1568461194960394
6964	1567984743876032
6965	1567984895577394
6966	1567985089227389
6967	1567993962132749
6968	1567987120817249
6969	1567985768163724
6970	1567986110373601
6971	1568048952744081
6972	1567986195708389
6973	1567986436730438
6974	1567986598991455
6975	1567986653831525
6976	1567986825746712
6977	1567986853373242
6978	1567987001607788
6979	1567987259418425
6980	1567987464515312
6981	1567987541448665
6982	1568567177803347
6983	1567987921631739
6984	1567987986018701
6985	1567988006444978
6986	1567988315531663
6987	1568001020024548
6988	1567989143857093
6989	1567989544918952
6990	1567989761108769
6991	1567989933946720
6992	1567990055031601
6993	1567990490229691
6994	1567990391377206
6995	1568074141980362
6996	1567990798598559
6997	1568665373040562
6998	1567991259977248
6999	1567991333909955
7000	1567991496822768
7001	1567992466146020
7002	1567992480858092
7003	1567992536666215
7004	1567993005770675
7005	1568669052608945
7006	1567993260083763
7007	1568000937231228
7008	1568139132313719
7009	1567994290922793
7010	1567994644421334
7011	1567994720061889
7012	1568414742192254
7013	1567995266364857
7014	1567995330310433
7015	1567995345218402
7016	1567995613552979
7017	1567995762720015
7018	1567996695477812
7019	1568002617990269
7020	1567997055109211
7021	1567997578206201
7022	1567998204375526
7023	1567998253064639
7024	1567998314509046
7025	1567998628580160
7026	1568816479602660
7027	1568049116342510
7028	1568000505251028
7029	1568004659567490
7030	1568001945886162
7031	1568002712656739
7032	1568003165745280
7033	1568430318357476
7034	1568004210256835
7035	1568004415876887
7036	1568004661176205
7037	1568005192774225
7038	1568068385576976
7039	1568005965763324
7040	1568006133277007
7041	1568006576310437
7042	1568006621340645
7043	1568008974430997
7044	1568007063666579
7045	1568325567676557
7046	1568007609027995
7047	1568957995212120
7048	1568007886596103
7049	1568008458776152
7050	1568008703042124
7051	1568008732414264
7052	1568019367650903
7053	1568009394893709
7054	1568009759722627
7055	1568246070409004
7056	1568010683126491
7057	1568010833950651
7058	1568403005443084
7059	1568011104700425
7060	1568011617120111
7061	1568011641814758
7062	1568591639304265
7063	1568012040655165
7064	1568014736706792
7065	1568013598212011
7066	1568013722654797
7067	1568013855309039
7068	1568014102504515
7069	1568582577026624
7070	1568015184734473
7071	1568015435697080
7072	1568015247833279
7073	1568135897561454
7074	1568223410358243
7075	1568670736934486
7076	1568015494093755
7077	1568547222054019
7078	1568015744276386
7079	1568020085905187
