uid	 有效聊天数12116964	1 
12118872	1 
12117925	2 
12115966	1 
12116565	1 
12117132	1 
12117898	2 
12117580	1 
12118756	2 
12117871	2 
12117954	2 
12118583	4 
12117434	2 
12117682	3 
12117248	1 
12117951	2 
12117978	1 
12118506	1 
12118312	2 
12118400	2 
12117603	1 
12113714	1 
12118534	1 
12114067	3 
12117928	2 
12117924	1 
12117169	1 
12117822	2 
12117071	2 
12118075	1 
12117498	1 
12118002	1 
12116612	1 
12118374	2 
12115485	1 
12118358	2 
12117661	1 
12111778	1 
12116865	2 
12117056	1 
12117158	1 
12116682	2 
12117698	1 
12117636	2 
12118259	2 
12118471	1 
12117717	3 
12117526	1 
12118337	1 
12118853	1 
12115346	1 
12118833	2 
12118246	2 
12116975	1 
12118785	2 
12116898	1 
12117891	1 
12115615	1 
12116155	1 
12118498	2 
12117471	3 
12117490	2 
12118454	2 
12117677	1 
12118445	2 
12117353	1 
12118006	1 
12118405	2 
12116945	3 
12117070	1 
12118094	1 
12116302	1 
12118612	2 
12117225	1 
12117907	1 
12115095	1 
12117616	1 
12118455	1 
12116982	1 
12114501	1 
12116816	1 
12116831	2 
12117961	2 
12118034	1 
12117864	1 
12117623	2 
12118854	2 
12118624	2 
12114358	2 
12116232	1 
12116674	1 
12116687	1 
12118410	3 
12118753	2 
12118368	1 
12118648	1 
12118143	2 
12118725	4 
12117823	2 
12118776	1 
12118146	1 
12118518	2 
12117523	1 
12117495	1 
12117596	2 
12118673	2 
12117664	1 
12118348	1 
12117094	1 
12117405	2 
12118370	1 
12118651	2 
12117534	3 
12117549	2 
12117966	1 
12117267	1 
12117332	2 
12117630	2 
12117813	1 
12117691	1 
12116683	3 
12117849	1 
12117559	3 
12118253	2 
12116903	1 
12115887	1 
12118540	4 
12114808	1 
12117971	1 
12118650	2 
12116862	2 
12116747	1 
12116163	1 
12117948	1 
12117873	1 
12117936	1 
12117923	1 
12116924	1 
12113808	2 
12116372	1 
12118567	2 
12118512	1 
12118260	1 
12118192	5 
12118393	1 
12117537	4 
12116727	1 
12118580	4 
12115746	1 
12118138	1 
12114188	1 
12118828	2 
12117000	2 
12117446	3 
12117797	2 
12118639	1 
12118073	2 
12118206	2 
12118167	1 
12116956	2 
12118646	1 
12117632	2 
12118473	1 
12118176	1 
12118613	1 
12117447	2 
12117628	2 
12116853	1 
12117830	1 
12118661	3 
12117572	5 
12117536	4 
12117869	1 
12116591	2 
12118783	2 
12116931	1 
12117985	1 
12118622	1 
12116913	1 
12117275	2 
12117740	2 
12118728	2 
12118335	1 
12118687	1 
12118526	2 
12118584	1 
12113740	2 
12114681	1 
12114981	1 
12118408	2 
12116588	1 
12118820	2 
12117737	2 
12118091	2 
12117659	2 
12118597	2 
12117881	1 
12117246	2 
12118712	1 
12118234	1 
12116845	2 
12116925	1 
12117620	3 
12117057	1 
12114547	1 
12113086	1 
12115960	1 
12117609	2 
12118385	1 
12118792	1 
12115338	1 
12116551	2 
12118343	2 
12118591	3 
12115883	1 
12116977	2 
12118087	1 
12118786	2 
12116052	1 
12116878	1 
12118817	1 
12116877	2 
12116631	1 
12117579	4 
12118025	1 
12117247	1 
12116638	1 
12118695	1 
12118677	1 
12118668	2 
12117705	2 
12115232	2 
12115755	1 
12118742	2 
12118158	1 
12116986	2 
12117231	2 
12114992	3 
12118740	2 
12118272	1 
12118847	2 
12118168	3 
12118743	1 
12118638	1 
12117887	2 
12118775	3 
12117724	4 
12118027	2 
12118545	2 
12117137	2 
12118571	1 
12117406	1 
12118729	1 
12118390	3 
12114280	1 
12117895	1 
12118376	2 
12117155	2 
12118688	2 
12117610	3 
12117073	2 
12117431	2 
12117590	1 
12117939	1 
12116827	4 
12117862	1 
12117715	2 
12118732	1 
12116938	1 
12117553	1 
12115864	1 
12117762	1 
12118738	1 
12118631	4 
12116657	1 
12118360	1 
12118607	2 
12117067	2 
12094983	1 
12117597	2 
12118249	1 
12118810	1 
12118367	2 
12117710	1 
12118340	4 
12117570	2 
12117744	3 
12118592	2 
12118496	4 
12117693	4 
12118516	2 
12117059	3 
12116949	1 
12116966	2 
12116761	1 
12117129	1 
12118596	2 
12118441	1 
12118691	1 
12117172	1 
