uid	 有效聊天数12121973	2 
12122165	1 
12120507	1 
12120215	1 
12121877	1 
12121578	1 
12122587	2 
12122041	1 
12122384	4 
12116478	1 
12120416	1 
12120218	1 
12120889	1 
12121994	1 
12122544	2 
12122483	2 
12121134	2 
12122627	2 
12121606	1 
12117473	1 
12121845	2 
12120937	1 
12122566	1 
12122289	5 
12122492	2 
12122249	1 
12121000	2 
12122315	1 
12121523	1 
12122311	1 
12122320	2 
12121644	3 
12120977	3 
12121500	1 
12122034	2 
12121398	2 
12122270	2 
12122551	1 
12121525	2 
12120845	1 
12121158	1 
12122647	2 
12121163	2 
12122055	1 
12120975	1 
12122493	2 
12121388	4 
12121302	2 
12120414	1 
12121755	1 
12119563	2 
12120832	2 
12121447	2 
12122570	3 
12120890	1 
12120907	1 
12122116	1 
12122341	1 
12121034	2 
12122217	3 
12120558	2 
12122132	1 
12121953	1 
12118980	1 
12121498	2 
12120982	1 
12122167	1 
12120482	4 
12122107	2 
12121133	2 
12120908	1 
12120884	1 
12120050	1 
12122268	2 
12118534	1 
12122439	1 
12122643	2 
12121942	1 
12121399	1 
12121906	2 
12121882	1 
12121622	1 
12122380	1 
12122184	1 
12115769	1 
12121719	3 
12121731	1 
12122172	3 
12120308	2 
12122073	2 
12079016	1 
12118646	1 
12118561	1 
12122067	3 
12119895	2 
12121948	1 
12122207	1 
12122016	1 
12121429	1 
