abodullaegypt1	12030570	12104499	2019-06-11 05:13:55	2019-06-11 05:09:07	{"content":"هلا"}
abodullaegypt1	12030570	12030570	2019-06-11 05:14:19	2019-06-11 05:09:07	{"content":"كيفيك"}
abodullaegypt1	12030570	12104499	2019-06-11 05:14:38	2019-06-11 05:09:07	{"content":"تمام"}
abodullaegypt1	12030570	12030570	2019-06-11 05:16:46	2019-06-11 05:09:07	{"content":"الحمد لله"}
abodullaegypt1	12030570	12104499	2019-06-11 05:17:35	2019-06-11 05:09:07	{"content":"تسلمي"}
abodullaegypt1	12030570	12030570	2019-06-11 05:20:59	2019-06-11 05:09:07	{"content":"من وين صدام"}
abodullaegypt1	12030570	12104499	2019-06-11 05:35:46	2019-06-11 05:09:07	{"content":"السعودي"}
 --------------------------creator:abodullaegypt1 有效聊天数:4-------------------------------------
abodullaegypt1	12030625	12030625	2019-06-11 05:09:13	2019-06-11 05:09:13	{"content":"هلا"}
 --------------------------creator:abodullaegypt1 有效聊天数:0-------------------------------------
abodullaegypt1	12030561	12030561	2019-06-11 05:09:29	2019-06-11 05:09:29	{"content":"هلا"}
abodullaegypt1	12030561	12104671	2019-06-11 05:10:49	2019-06-11 05:09:29	{"content":"هاي"}
abodullaegypt1	12030561	12104671	2019-06-11 05:10:52	2019-06-11 05:09:29	{"content":"ممكن نتعرف"}
abodullaegypt1	12030561	12030561	2019-06-11 05:13:18	2019-06-11 05:09:29	{"content":"زينا"}
abodullaegypt1	12030561	12030561	2019-06-11 05:13:22	2019-06-11 05:09:29	{"content":"وانت"}
abodullaegypt1	12030561	12104671	2019-06-11 05:13:37	2019-06-11 05:09:29	{"content":"احمد"}
abodullaegypt1	12030561	12104671	2019-06-11 05:13:41	2019-06-11 05:09:29	{"content":"من مصر"}
abodullaegypt1	12030561	12104671	2019-06-11 05:13:47	2019-06-11 05:09:29	{"content":"وانتي"}
abodullaegypt1	12030561	12030561	2019-06-11 05:14:12	2019-06-11 05:09:29	{"content":"تونس"}
abodullaegypt1	12030561	12104671	2019-06-11 05:14:35	2019-06-11 05:09:29	{"content":"احسن ناس"}
abodullaegypt1	12030561	12104671	2019-06-11 05:14:45	2019-06-11 05:09:29	{"content":"كام عمرك"}
abodullaegypt1	12030561	12030561	2019-06-11 05:15:11	2019-06-11 05:09:29	{"content":"27"}
abodullaegypt1	12030561	12030561	2019-06-11 05:15:20	2019-06-11 05:09:29	{"content":"وانت"}
abodullaegypt1	12030561	12104671	2019-06-11 05:15:34	2019-06-11 05:09:29	{"content":"٢٢ سنه"}
abodullaegypt1	12030561	12030561	2019-06-11 05:16:17	2019-06-11 05:09:29	{"content":"العمر ليك"}
abodullaegypt1	12030561	12104671	2019-06-11 05:16:51	2019-06-11 05:09:29	{"content":"وانا عمري كله عشان عيونك"}
abodullaegypt1	12030561	12104671	2019-06-11 05:17:30	2019-06-11 05:09:29	{"content":"حبيبي"}
abodullaegypt1	12030561	12030561	2019-06-11 05:18:25	2019-06-11 05:09:29	{"content":"الله يخليك"}
abodullaegypt1	12030561	12104671	2019-06-11 05:19:07	2019-06-11 05:09:29	{"content":"الله يخليكي ليه"}
abodullaegypt1	12030561	12030561	2019-06-11 05:20:01	2019-06-11 05:09:29	{"content":"حبيى"}
abodullaegypt1	12030561	12030561	2019-06-11 05:20:11	2019-06-11 05:09:29	{"content":"😊"}
abodullaegypt1	12030561	12104671	2019-06-11 05:20:16	2019-06-11 05:09:29	{"content":"😍😍😍"}
abodullaegypt1	12030561	12104671	2019-06-11 05:20:27	2019-06-11 05:09:29	{"content":"ممكن اشوفك"}
