id	send_uid	recv_uid	cp_num	cp_cycle_day	created	updated
2259	12467326	12467989	1038	2019-12-19	2019-12-21 16:41:39	2019-12-23 02:13:32
2260	12416582	12461399	99	2019-12-19	2019-12-21 16:48:09	2019-12-21 16:48:09
2261	12467202	12467326	999	2019-12-19	2019-12-21 16:58:22	2019-12-21 16:58:22
2263	12467326	12467513	495	2019-12-19	2019-12-21 17:19:05	2019-12-24 17:19:13
2267	12460186	12466880	39	2019-12-19	2019-12-21 17:29:29	2019-12-21 17:29:29
2268	12219410	12460186	39	2019-12-19	2019-12-21 17:40:12	2019-12-21 17:40:12
2270	12457769	12460186	78	2019-12-19	2019-12-21 17:53:53	2019-12-23 20:33:59
2272	12458908	12460311	99	2019-12-19	2019-12-21 17:55:24	2019-12-21 17:55:24
2273	12458908	12460186	39	2019-12-19	2019-12-21 17:59:15	2019-12-21 17:59:15
2274	12460186	12467332	138	2019-12-19	2019-12-21 17:59:40	2019-12-21 21:31:16
2279	12444743	12460186	39	2019-12-19	2019-12-21 18:15:00	2019-12-21 18:15:00
2281	12460186	12466744	39	2019-12-19	2019-12-21 18:20:07	2019-12-21 18:20:07
2282	12407649	12466153	99	2019-12-19	2019-12-21 18:21:40	2019-12-21 18:21:40
2283	12407649	12466880	39	2019-12-19	2019-12-21 18:25:01	2019-12-21 18:25:01
2285	12368885	12466880	39	2019-12-19	2019-12-21 18:25:01	2019-12-21 18:25:01
2286	12357373	12460186	39	2019-12-19	2019-12-21 18:25:20	2019-12-21 18:25:20
2288	12405820	12460186	39	2019-12-19	2019-12-21 18:32:08	2019-12-21 18:32:08
2289	12463823	12467789	39	2019-12-19	2019-12-21 18:34:19	2019-12-21 18:34:19
2290	12366771	12463823	78	2019-12-19	2019-12-21 18:34:19	2019-12-25 14:28:40
2291	12439499	12463823	255	2019-12-19	2019-12-21 18:34:19	2019-12-25 11:04:53
2292	12464392	12467646	177	2019-12-19	2019-12-21 18:39:13	2019-12-25 01:32:59
2293	12463214	12463823	39	2019-12-19	2019-12-21 18:39:22	2019-12-21 18:39:22
2294	12463195	12463823	117	2019-12-19	2019-12-21 18:39:22	2019-12-25 01:01:05
2295	12463316	12463823	39	2019-12-19	2019-12-21 18:39:22	2019-12-21 18:39:22
2297	12467326	12467939	99	2019-12-19	2019-12-21 18:43:37	2019-12-21 18:43:37
2299	12099947	12460186	39	2019-12-19	2019-12-21 18:51:03	2019-12-21 18:51:03
2300	12417886	12420472	39	2019-12-19	2019-12-21 18:52:50	2019-12-21 18:52:50
2301	12460186	12467111	39	2019-12-19	2019-12-21 18:56:37	2019-12-21 18:56:37
2304	12461399	12467644	99	2019-12-19	2019-12-21 19:28:22	2019-12-21 19:28:22
2305	12426978	12461399	99	2019-12-19	2019-12-21 19:28:22	2019-12-21 19:28:22
2307	12461399	12464993	99	2019-12-19	2019-12-21 19:28:22	2019-12-21 19:28:22
2308	12461399	12467672	99	2019-12-19	2019-12-21 19:28:22	2019-12-21 19:28:22
2309	12461399	12467646	99	2019-12-19	2019-12-21 19:28:22	2019-12-21 19:28:22
2310	12461399	12467616	99	2019-12-19	2019-12-21 19:28:22	2019-12-21 19:28:22
2312	12466153	12467180	39	2019-12-19	2019-12-21 19:30:39	2019-12-21 19:30:39
2317	12465659	12466153	39	2019-12-19	2019-12-21 19:30:39	2019-12-21 19:30:39
2318	12444743	12460311	99	2019-12-19	2019-12-21 19:31:03	2019-12-21 19:31:03
2319	12352301	12458600	39	2019-12-19	2019-12-21 19:34:07	2019-12-21 19:34:07
2320	12352301	12444743	39	2019-12-19	2019-12-21 19:34:07	2019-12-21 19:34:07
2322	12460311	12463195	99	2019-12-19	2019-12-21 19:41:54	2019-12-21 19:41:54
2330	12416726	12460311	99	2019-12-19	2019-12-21 19:49:19	2019-12-21 19:49:19
2331	12460311	12468016	99	2019-12-19	2019-12-21 19:58:00	2019-12-21 19:58:00
2357	12462905	12468154	39	2019-12-19	2019-12-21 20:09:49	2019-12-21 20:09:49
2358	12464221	12468154	39	2019-12-19	2019-12-21 20:09:49	2019-12-21 20:09:49
2360	12418352	12460311	99	2019-12-19	2019-12-21 20:20:55	2019-12-21 20:20:55
2361	12467326	12467592	336	2019-12-19	2019-12-21 20:21:14	2019-12-25 18:16:45
2362	12230100	12460311	138	2019-12-19	2019-12-21 20:32:37	2019-12-21 20:32:43
2364	12418352	12467326	198	2019-12-19	2019-12-21 20:40:40	2019-12-23 17:50:13
2365	12388886	12457769	117	2019-12-19	2019-12-21 20:45:19	2019-12-23 23:01:39
2369	12364125	12397755	375	2019-12-19	2019-12-21 21:03:26	2019-12-22 23:43:38
2371	12397755	12457844	99	2019-12-19	2019-12-21 21:04:00	2019-12-21 21:04:00
2375	12388886	12459932	99	2019-12-19	2019-12-21 21:04:30	2019-12-21 21:04:30
2376	12397755	12467825	39	2019-12-19	2019-12-21 21:27:57	2019-12-21 21:27:57
2378	12388886	12460311	138	2019-12-19	2019-12-21 21:31:58	2019-12-23 20:34:32
2381	12397755	12467672	39	2019-12-19	2019-12-21 21:44:57	2019-12-21 21:44:57
2382	12397755	12463052	39	2019-12-19	2019-12-21 21:44:57	2019-12-21 21:44:57
2383	12397755	12467646	39	2019-12-19	2019-12-21 21:44:57	2019-12-21 21:44:57
2384	12397755	12399736	39	2019-12-19	2019-12-21 21:44:57	2019-12-21 21:44:57
2385	12397755	12411407	39	2019-12-19	2019-12-21 21:44:57	2019-12-21 21:44:57
2386	12397755	12439499	39	2019-12-19	2019-12-21 21:44:57	2019-12-21 21:44:57
2387	12397755	12467238	39	2019-12-19	2019-12-21 21:44:57	2019-12-21 21:44:57
2388	12397755	12467616	39	2019-12-19	2019-12-21 21:44:57	2019-12-21 21:44:57
2389	12397755	12467644	39	2019-12-19	2019-12-21 21:44:57	2019-12-21 21:44:57
2390	12459932	12460311	198	2019-12-19	2019-12-21 21:52:39	2019-12-21 22:14:41
2391	12459929	12460311	99	2019-12-19	2019-12-21 22:06:04	2019-12-21 22:06:04
2393	12403420	12460311	99	2019-12-19	2019-12-21 22:24:21	2019-12-21 22:24:21
2394	12452931	12460186	99	2019-12-19	2019-12-21 22:29:54	2019-12-21 22:29:54
2395	12460311	12464392	99	2019-12-19	2019-12-21 22:46:37	2019-12-21 22:46:37
2397	12388886	12420472	39	2019-12-19	2019-12-21 22:49:35	2019-12-21 22:49:35
2400	10002	12466071	99	2019-12-19	2019-12-21 23:12:13	2019-12-21 23:12:13
2401	12461023	12466133	999	2019-12-19	2019-12-21 23:24:59	2019-12-21 23:24:59
2403	12364125	12459932	39	2019-12-19	2019-12-21 23:29:05	2019-12-21 23:29:05
2405	12449408	12467043	117	2019-12-19	2019-12-21 23:46:57	2019-12-22 01:21:09
2406	12293824	12397755	39	2019-12-19	2019-12-21 23:57:37	2019-12-21 23:57:37
2407	12353077	12463244	396	2019-12-19	2019-12-21 23:59:16	2019-12-24 12:40:57
2408	12403420	12434309	435	2019-12-19	2019-12-22 00:00:11	2019-12-23 04:34:28
2413	12387977	12463823	99	2019-12-19	2019-12-22 00:32:01	2019-12-22 00:32:01
2419	12467326	12467950	198	2019-12-19	2019-12-22 00:47:53	2019-12-22 01:02:06
2424	12251355	12434309	117	2019-12-19	2019-12-22 00:54:51	2019-12-24 17:39:51
2427	12434309	12467060	78	2019-12-19	2019-12-22 00:55:47	2019-12-22 00:56:38
2428	12424850	12434309	78	2019-12-19	2019-12-22 00:55:47	2019-12-22 00:56:38
2432	12459929	12462577	78	2019-12-19	2019-12-22 01:04:57	2019-12-22 01:34:58
2433	12459929	12463823	177	2019-12-19	2019-12-22 01:04:57	2019-12-22 01:34:57
2436	12446529	12463823	99	2019-12-19	2019-12-22 01:13:39	2019-12-22 01:13:39
2438	12352301	12467043	39	2019-12-19	2019-12-22 01:13:46	2019-12-22 01:13:46
2442	12457769	12463823	177	2019-12-19	2019-12-22 01:28:10	2019-12-24 22:33:40
2449	12417938	12466153	216	2019-12-19	2019-12-22 02:07:12	2019-12-25 03:34:30
2456	12463052	12467778	138	2019-12-19	2019-12-22 07:11:32	2019-12-22 22:49:41
2457	12460311	12468495	99	2019-12-19	2019-12-22 14:40:48	2019-12-22 14:40:48
2458	12463052	12467202	99	2019-12-19	2019-12-22 14:44:50	2019-12-22 14:44:50
2463	12353077	12467592	396	2019-12-19	2019-12-22 16:37:34	2019-12-25 18:30:23
2468	12353077	12467778	297	2019-12-19	2019-12-22 17:46:24	2019-12-25 18:30:23
2471	12457769	12459929	99	2019-12-19	2019-12-22 18:11:58	2019-12-22 18:11:58
2472	12409748	12466153	39	2019-12-19	2019-12-22 18:13:11	2019-12-22 18:13:11
2473	12445373	12466153	39	2019-12-19	2019-12-22 18:13:11	2019-12-22 18:13:11
2474	12466153	12468495	39	2019-12-19	2019-12-22 18:13:11	2019-12-22 18:13:11
2475	12353077	12466153	39	2019-12-19	2019-12-22 18:13:11	2019-12-22 18:13:11
2476	12466153	12467778	39	2019-12-19	2019-12-22 18:13:11	2019-12-22 18:13:11
2477	12395128	12466153	39	2019-12-19	2019-12-22 18:13:11	2019-12-22 18:13:11
2478	12466153	12467592	78	2019-12-19	2019-12-22 18:13:11	2019-12-22 18:13:51
2479	12462606	12466153	39	2019-12-19	2019-12-22 18:13:11	2019-12-22 18:13:11
2481	12415539	12459929	39	2019-12-19	2019-12-22 18:19:08	2019-12-22 18:19:08
2482	10001	12457769	39	2019-12-19	2019-12-22 18:28:12	2019-12-22 18:28:12
2485	12460311	12466744	39	2019-12-19	2019-12-22 20:00:34	2019-12-22 20:00:34
2487	12403420	12466153	78	2019-12-19	2019-12-22 20:29:26	2019-12-24 12:56:13
2488	12458577	12466153	39	2019-12-19	2019-12-22 20:29:26	2019-12-22 20:29:26
2489	12368885	12460186	99	2019-12-19	2019-12-22 21:04:32	2019-12-22 21:04:32
2490	12459929	12460186	99	2019-12-19	2019-12-22 21:04:32	2019-12-22 21:04:32
2491	12459932	12460186	99	2019-12-19	2019-12-22 21:04:33	2019-12-22 21:04:33
2492	12405820	12462340	138	2019-12-19	2019-12-22 21:19:23	2019-12-23 06:00:41
2494	12405820	12427700	39	2019-12-19	2019-12-22 21:21:02	2019-12-22 21:21:02
2499	12467326	12467405	99	2019-12-19	2019-12-22 21:29:48	2019-12-22 21:29:48
2503	12467326	12467646	198	2019-12-19	2019-12-22 21:29:48	2019-12-24 00:07:22
2504	12467326	12467644	99	2019-12-19	2019-12-22 21:29:48	2019-12-22 21:29:48
2505	12466848	12467755	138	2019-12-19	2019-12-22 21:32:26	2019-12-22 21:34:27
2507	12420472	12446529	39	2019-12-19	2019-12-22 22:03:42	2019-12-22 22:03:42
2508	10003	12399736	999	2019-12-19	2019-12-22 22:33:02	2019-12-22 22:33:02
2511	12368885	12464392	435	2019-12-19	2019-12-22 22:44:41	2019-12-25 18:39:04
2512	12399736	12458577	198	2019-12-19	2019-12-22 22:47:22	2019-12-22 22:52:12
2513	12399736	12460162	99	2019-12-19	2019-12-22 22:47:22	2019-12-22 22:47:22
2514	12399736	12465705	198	2019-12-19	2019-12-22 22:47:22	2019-12-23 21:59:39
2515	12394063	12399736	99	2019-12-19	2019-12-22 22:47:22	2019-12-22 22:47:22
2517	12463052	12467592	39	2019-12-19	2019-12-22 22:49:41	2019-12-22 22:49:41
2518	12368885	12399736	99	2019-12-19	2019-12-22 22:52:09	2019-12-22 22:52:09
2522	12399736	12467646	1731	2019-12-19	2019-12-22 23:01:58	2019-12-23 23:03:21
2527	12462300	12463326	15432	2019-12-19	2019-12-22 23:08:30	2019-12-24 23:07:10
2554	12352301	12466787	78	2019-12-19	2019-12-22 23:12:19	2019-12-22 23:54:50
2563	12462552	12463823	138	2019-12-19	2019-12-22 23:21:17	2019-12-22 23:21:56
2565	12399736	12421354	99	2019-12-19	2019-12-22 23:29:09	2019-12-22 23:29:09
2566	12399736	12402258	495	2019-12-19	2019-12-22 23:29:09	2019-12-23 23:00:04
2567	12399736	12467580	99	2019-12-19	2019-12-22 23:29:09	2019-12-22 23:29:09
2569	12399736	12464392	1395	2019-12-19	2019-12-22 23:29:09	2019-12-24 00:53:52
2570	12399736	12446529	99	2019-12-19	2019-12-22 23:29:09	2019-12-22 23:29:09
2572	12399736	12400561	99	2019-12-19	2019-12-22 23:34:02	2019-12-22 23:34:02
2573	12399736	12459832	198	2019-12-19	2019-12-22 23:34:36	2019-12-22 23:37:18
2574	12399736	12467789	99	2019-12-19	2019-12-22 23:34:36	2019-12-22 23:34:36
2575	12399736	12463052	99	2019-12-19	2019-12-22 23:34:36	2019-12-22 23:34:36
2578	12397755	12417700	177	2019-12-19	2019-12-22 23:42:34	2019-12-22 23:43:39
2580	12397755	12431394	177	2019-12-19	2019-12-22 23:42:34	2019-12-22 23:43:02
2581	12397755	12399541	177	2019-12-19	2019-12-22 23:42:34	2019-12-22 23:43:38
2590	12388886	12399736	297	2019-12-19	2019-12-22 23:52:09	2019-12-23 01:42:45
2591	12399736	12466787	99	2019-12-19	2019-12-22 23:53:42	2019-12-22 23:53:42
2593	12466848	12467513	39	2019-12-19	2019-12-22 23:55:12	2019-12-22 23:55:12
2594	12352301	12399736	39	2019-12-19	2019-12-23 00:04:01	2019-12-23 00:04:01
2595	12399736	12462538	99	2019-12-19	2019-12-23 00:12:28	2019-12-23 00:12:28
2599	12399736	12467592	1098	2019-12-19	2019-12-23 00:25:35	2019-12-23 00:26:31
2601	12353077	12467513	138	2019-12-19	2019-12-23 00:28:04	2019-12-25 18:30:23
2602	12394174	12399736	99	2019-12-19	2019-12-23 00:30:48	2019-12-23 00:30:48
2603	12380165	12399736	99	2019-12-19	2019-12-23 00:30:48	2019-12-23 00:30:48
2604	12399541	12399736	99	2019-12-19	2019-12-23 00:30:48	2019-12-23 00:30:48
2605	12364125	12399736	99	2019-12-19	2019-12-23 00:30:48	2019-12-23 00:30:48
2606	12399736	12457844	99	2019-12-19	2019-12-23 00:30:48	2019-12-23 00:30:48
2608	12399736	12467616	99	2019-12-19	2019-12-23 00:35:05	2019-12-23 00:35:05
2609	12399736	12467238	99	2019-12-19	2019-12-23 00:35:05	2019-12-23 00:35:05
2610	12399736	12467672	99	2019-12-19	2019-12-23 00:35:05	2019-12-23 00:35:05
2613	12382762	12466153	78	2019-12-19	2019-12-23 00:59:52	2019-12-25 03:34:30
2620	12399736	12467950	99	2019-12-19	2019-12-23 01:03:33	2019-12-23 01:03:33
2625	12399736	12426836	99	2019-12-19	2019-12-23 01:39:49	2019-12-23 01:39:49
2630	12466153	12467788	39	2019-12-19	2019-12-23 01:56:15	2019-12-23 01:56:15
2635	12099947	12416726	39	2019-12-19	2019-12-23 02:06:36	2019-12-23 02:06:36
2637	12461399	12467326	297	2019-12-19	2019-12-23 02:08:16	2019-12-24 02:09:16
2638	12453899	12467326	99	2019-12-19	2019-12-23 02:08:22	2019-12-23 02:08:22
2643	12405820	12467326	99	2019-12-19	2019-12-23 02:10:26	2019-12-23 02:10:26
2648	12352301	12463386	39	2019-12-19	2019-12-23 02:45:34	2019-12-23 02:45:34
2652	12463823	12468678	39	2019-12-19	2019-12-23 04:17:49	2019-12-23 04:17:49
2653	12463823	12467830	39	2019-12-19	2019-12-23 04:17:49	2019-12-23 04:17:49
2654	12463823	12467825	39	2019-12-19	2019-12-23 04:17:49	2019-12-23 04:17:49
2655	12462340	12462606	297	2019-12-19	2019-12-23 04:18:29	2019-12-23 04:21:17
2659	12420472	12444743	39	2019-12-19	2019-12-23 04:40:45	2019-12-23 04:40:45
2660	12406784	12420472	39	2019-12-19	2019-12-23 04:41:01	2019-12-23 04:41:01
2668	12432822	12466153	78	2019-12-19	2019-12-23 05:02:05	2019-12-23 05:12:17
2669	12449408	12466153	39	2019-12-19	2019-12-23 05:02:05	2019-12-23 05:02:05
2670	12400288	12466153	39	2019-12-19	2019-12-23 05:10:26	2019-12-23 05:10:26
2672	12123923	12466153	78	2019-12-19	2019-12-23 05:10:26	2019-12-24 13:16:59
2674	12407957	12466153	39	2019-12-19	2019-12-23 05:12:17	2019-12-23 05:12:17
2675	12440708	12466153	117	2019-12-19	2019-12-23 05:12:17	2019-12-25 03:08:50
2676	12451727	12466153	156	2019-12-19	2019-12-23 05:12:17	2019-12-25 04:18:07
2678	12427700	12461399	99	2019-12-19	2019-12-23 05:20:24	2019-12-23 05:20:24
2681	12420472	12466153	39	2019-12-19	2019-12-23 05:26:29	2019-12-23 05:26:29
2682	12406784	12466153	39	2019-12-19	2019-12-23 05:26:29	2019-12-23 05:26:29
2684	12461399	12462597	297	2019-12-19	2019-12-23 05:27:47	2019-12-23 05:38:40
2686	12461399	12468016	99	2019-12-19	2019-12-23 05:35:35	2019-12-23 05:35:35
2690	12275930	12461399	999	2019-12-19	2019-12-23 05:50:05	2019-12-23 05:50:05
2692	12466153	12467286	39	2019-12-19	2019-12-23 05:56:12	2019-12-23 05:56:12
2693	12460162	12466153	78	2019-12-19	2019-12-23 05:56:12	2019-12-23 20:24:18
2695	12357941	12466153	39	2019-12-19	2019-12-23 05:56:12	2019-12-23 05:56:12
2699	12466153	12468747	39	2019-12-19	2019-12-23 06:21:57	2019-12-23 06:21:57
2700	12466153	12468016	39	2019-12-19	2019-12-23 06:26:36	2019-12-23 06:26:36
2701	12427678	12462340	99	2019-12-19	2019-12-23 07:24:46	2019-12-23 07:24:46
2702	12458635	12460186	99	2019-12-19	2019-12-23 07:28:15	2019-12-23 07:28:15
2703	12353077	12468512	138	2019-12-19	2019-12-23 12:18:18	2019-12-23 12:55:58
2709	12466153	12467335	78	2019-12-19	2019-12-23 13:46:07	2019-12-24 00:25:14
2716	12300896	12399736	99	2019-12-19	2019-12-23 14:16:43	2019-12-23 14:16:43
2717	12457613	12466153	177	2019-12-19	2019-12-23 14:53:12	2019-12-23 15:11:35
2734	12399736	12403420	99	2019-12-19	2019-12-23 16:26:12	2019-12-23 16:26:12
2737	12399736	12466153	39	2019-12-19	2019-12-23 16:57:53	2019-12-23 16:57:53
2739	12457811	12466153	39	2019-12-19	2019-12-23 16:57:53	2019-12-23 16:57:53
2744	12443735	12466153	117	2019-12-19	2019-12-23 17:12:06	2019-12-25 12:17:15
2745	12385098	12466153	39	2019-12-19	2019-12-23 17:13:18	2019-12-23 17:13:18
2748	12411133	12467326	39	2019-12-19	2019-12-23 17:25:37	2019-12-23 17:25:37
2749	12357402	12467326	39	2019-12-19	2019-12-23 17:25:37	2019-12-23 17:25:37
2752	12353077	12467672	99	2019-12-19	2019-12-23 18:13:03	2019-12-23 18:13:03
2753	12353077	12439499	1197	2019-12-19	2019-12-23 18:13:03	2019-12-25 17:37:32
2754	12392107	12461399	99	2019-12-19	2019-12-23 18:20:37	2019-12-23 18:20:37
2755	12416270	12461399	99	2019-12-19	2019-12-23 18:20:37	2019-12-23 18:20:37
2756	12389381	12461399	99	2019-12-19	2019-12-23 18:20:37	2019-12-23 18:20:37
2757	10002	12461399	198	2019-12-19	2019-12-23 18:20:37	2019-12-23 20:21:14
2762	12397755	12467789	198	2019-12-19	2019-12-23 18:56:46	2019-12-24 20:23:10
2763	12397755	12406175	198	2019-12-19	2019-12-23 18:56:46	2019-12-24 20:23:11
2764	12099947	12461399	999	2019-12-19	2019-12-23 18:58:52	2019-12-23 18:58:52
2765	12461399	12467788	1098	2019-12-19	2019-12-23 18:59:46	2019-12-23 19:50:23
2774	12099947	12460162	99	2019-12-19	2019-12-23 19:08:26	2019-12-23 19:08:26
2776	12401226	12463195	78	2019-12-19	2019-12-23 19:10:54	2019-12-23 19:11:01
2778	12352423	12401226	39	2019-12-19	2019-12-23 19:11:09	2019-12-23 19:11:09
2779	12399736	12463195	198	2019-12-19	2019-12-23 19:11:38	2019-12-23 19:22:43
2780	12352423	12399736	99	2019-12-19	2019-12-23 19:11:38	2019-12-23 19:11:38
2781	12399736	12401226	99	2019-12-19	2019-12-23 19:11:38	2019-12-23 19:11:38
2782	12399736	12460186	2571	2019-12-19	2019-12-23 19:11:38	2019-12-23 19:57:06
2783	12357402	12399736	99	2019-12-19	2019-12-23 19:12:28	2019-12-23 19:12:28
2784	12357402	12401226	78	2019-12-19	2019-12-23 19:12:30	2019-12-23 19:12:37
2786	12463244	12467592	138	2019-12-19	2019-12-23 19:12:40	2019-12-23 19:15:06
2801	12439499	12461399	99	2019-12-19	2019-12-23 19:25:44	2019-12-23 19:25:44
2803	12463850	12467672	39	2019-12-19	2019-12-23 19:29:14	2019-12-23 19:29:14
2804	12399736	12459375	99	2019-12-19	2019-12-23 19:30:55	2019-12-23 19:30:55
2806	12388886	12460186	39	2019-12-19	2019-12-23 19:37:11	2019-12-23 19:37:11
2807	12462759	12463244	39	2019-12-19	2019-12-23 19:45:05	2019-12-23 19:45:05
2808	12399736	12454449	99	2019-12-19	2019-12-23 19:49:09	2019-12-23 19:49:09
2809	12454449	12460186	78	2019-12-19	2019-12-23 19:49:43	2019-12-23 20:03:21
2819	12461399	12463250	999	2019-12-19	2019-12-23 19:59:29	2019-12-23 19:59:29
2821	12460186	12468686	39	2019-12-19	2019-12-23 20:07:23	2019-12-23 20:07:23
2824	12366771	12461399	297	2019-12-19	2019-12-23 20:21:14	2019-12-24 02:35:11
2825	12352423	12461399	198	2019-12-19	2019-12-23 20:21:14	2019-12-23 22:39:26
2828	12445381	12466153	39	2019-12-19	2019-12-23 20:24:18	2019-12-23 20:24:18
2830	12439499	12466153	39	2019-12-19	2019-12-23 20:24:18	2019-12-23 20:24:18
2831	12463244	12467788	39	2019-12-19	2019-12-23 20:26:03	2019-12-23 20:26:03
2832	12430771	12460186	39	2019-12-19	2019-12-23 20:27:08	2019-12-23 20:27:08
2833	12418352	12463823	78	2019-12-19	2019-12-23 20:27:48	2019-12-23 20:35:41
2836	12411133	12460311	39	2019-12-19	2019-12-23 20:34:18	2019-12-23 20:34:18
2838	12430771	12460311	39	2019-12-19	2019-12-23 20:34:45	2019-12-23 20:34:45
2839	12460311	12464197	39	2019-12-19	2019-12-23 20:35:13	2019-12-23 20:35:13
2840	12434309	12460311	39	2019-12-19	2019-12-23 20:35:29	2019-12-23 20:35:29
2855	12406049	12466787	99	2019-12-19	2019-12-23 21:02:09	2019-12-23 21:02:09
2858	12293824	12461023	9990	2019-12-19	2019-12-23 21:23:29	2019-12-23 21:24:05
2868	12430771	12461399	99	2019-12-19	2019-12-23 21:24:12	2019-12-23 21:24:12
2869	12404410	12461023	9990	2019-12-19	2019-12-23 21:25:17	2019-12-23 21:25:37
2879	12300887	12461023	10980	2019-12-19	2019-12-23 21:26:12	2019-12-23 23:45:58
2889	12293824	12463823	39	2019-12-19	2019-12-23 21:27:21	2019-12-23 21:27:21
2890	12385060	12461399	99	2019-12-19	2019-12-23 21:27:43	2019-12-23 21:27:43
2892	12434309	12461399	99	2019-12-19	2019-12-23 21:32:30	2019-12-23 21:32:30
2894	12385060	12402258	297	2019-12-19	2019-12-23 21:54:01	2019-12-25 15:46:12
2895	12385060	12465705	99	2019-12-19	2019-12-23 21:59:21	2019-12-23 21:59:21
2897	12385060	12434309	99	2019-12-19	2019-12-23 22:02:15	2019-12-23 22:02:15
2898	12399736	12444743	99	2019-12-19	2019-12-23 22:05:06	2019-12-23 22:05:06
2908	12399736	12467326	99	2019-12-19	2019-12-23 22:18:59	2019-12-23 22:18:59
2909	12366771	12385060	999	2019-12-19	2019-12-23 22:37:30	2019-12-23 22:37:30
2910	12404166	12461399	198	2019-12-19	2019-12-23 22:39:26	2019-12-24 02:35:11
2913	12323748	12461399	99	2019-12-19	2019-12-23 22:39:26	2019-12-23 22:39:26
2914	12385060	12446529	999	2019-12-19	2019-12-23 22:41:37	2019-12-23 22:41:37
2917	12436813	12461399	99	2019-12-19	2019-12-23 22:54:40	2019-12-23 22:54:40
2918	12461399	12467422	999	2019-12-19	2019-12-23 22:54:52	2019-12-23 22:54:52
2919	12461399	12468062	99	2019-12-19	2019-12-23 22:54:54	2019-12-23 22:54:54
2920	12399736	12434309	237	2019-12-19	2019-12-23 22:56:18	2019-12-25 13:59:38
2923	12388886	12458608	78	2019-12-19	2019-12-23 23:00:10	2019-12-23 23:08:05
2924	12388886	12462584	78	2019-12-19	2019-12-23 23:00:39	2019-12-23 23:08:05
2925	12388886	12457545	156	2019-12-19	2019-12-23 23:01:26	2019-12-23 23:08:05
2928	12388886	12464197	117	2019-12-19	2019-12-23 23:01:39	2019-12-23 23:10:05
2932	12388886	12411133	78	2019-12-19	2019-12-23 23:08:05	2019-12-23 23:10:05
2934	12388886	12406125	78	2019-12-19	2019-12-23 23:08:05	2019-12-23 23:10:05
2937	12219410	12388886	39	2019-12-19	2019-12-23 23:08:05	2019-12-23 23:08:05
2938	12388886	12408509	39	2019-12-19	2019-12-23 23:08:05	2019-12-23 23:08:05
2946	12463823	12468957	78	2019-12-19	2019-12-23 23:37:34	2019-12-25 00:04:38
2947	12416726	12465598	39	2019-12-19	2019-12-23 23:37:48	2019-12-23 23:37:48
2950	12294832	12461023	9990	2019-12-19	2019-12-23 23:44:35	2019-12-23 23:45:04
2970	12385060	12465598	2997	2019-12-19	2019-12-23 23:46:00	2019-12-23 23:50:42
2971	12379869	12461023	12027	2019-12-19	2019-12-23 23:46:35	2019-12-23 23:47:30
2987	12461025	12466133	9990	2019-12-19	2019-12-23 23:56:21	2019-12-23 23:56:46
2997	12293694	12461028	9990	2019-12-19	2019-12-23 23:58:15	2019-12-23 23:58:35
3008	12300896	12461028	9990	2019-12-19	2019-12-23 23:59:34	2019-12-23 23:59:57
3018	12439499	12467326	99	2019-12-19	2019-12-24 00:07:14	2019-12-24 00:07:14
3020	12467326	12468413	39	2019-12-19	2019-12-24 00:07:31	2019-12-24 00:07:31
3021	12385060	12412338	99	2019-12-19	2019-12-24 00:11:03	2019-12-24 00:11:03
3023	12283623	12466153	117	2019-12-19	2019-12-24 00:13:09	2019-12-24 01:39:07
3026	12406094	12461028	9990	2019-12-19	2019-12-24 00:18:07	2019-12-24 00:18:27
3037	12385060	12431002	99	2019-12-19	2019-12-24 00:20:54	2019-12-24 00:20:54
3043	12363822	12466153	78	2019-12-19	2019-12-24 00:44:00	2019-12-25 18:25:30
3046	12399736	12466880	99	2019-12-19	2019-12-24 00:49:41	2019-12-24 00:49:41
3047	12399736	12464223	198	2019-12-19	2019-12-24 00:49:41	2019-12-24 23:08:05
3048	12399736	12465646	1098	2019-12-19	2019-12-24 00:49:41	2019-12-24 00:53:52
3050	12385060	12467513	99	2019-12-19	2019-12-24 00:52:08	2019-12-24 00:52:08
3051	12385060	12467422	99	2019-12-19	2019-12-24 00:52:08	2019-12-24 00:52:08
3052	12385060	12462292	99	2019-12-19	2019-12-24 00:52:08	2019-12-24 00:52:08
3056	12384145	12388886	138	2019-12-19	2019-12-24 00:57:45	2019-12-24 01:02:27
3058	12385060	12455295	297	2019-12-19	2019-12-24 01:10:53	2019-12-24 02:11:16
3059	12399736	12458635	99	2019-12-19	2019-12-24 01:35:10	2019-12-24 01:35:10
3067	12406049	12411091	99	2019-12-19	2019-12-24 01:49:55	2019-12-24 01:49:55
3070	12388886	12444743	297	2019-12-19	2019-12-24 01:54:38	2019-12-24 01:54:47
3071	12385060	12461477	99	2019-12-19	2019-12-24 01:54:38	2019-12-24 01:54:38
3072	12385060	12420472	99	2019-12-19	2019-12-24 01:54:38	2019-12-24 01:54:38
3073	12385060	12417886	99	2019-12-19	2019-12-24 01:54:38	2019-12-24 01:54:38
3074	12385060	12388886	99	2019-12-19	2019-12-24 01:54:38	2019-12-24 01:54:38
3075	12385060	12444743	99	2019-12-19	2019-12-24 01:54:38	2019-12-24 01:54:38
3079	12466153	12467237	99	2019-12-19	2019-12-24 02:01:05	2019-12-24 02:01:05
3080	12357645	12466153	237	2019-12-19	2019-12-24 02:01:05	2019-12-25 01:12:39
